stop_name,type,line_name,stop_id,location,identifier,neighbourhood,district,east_west,postal_code
Zabel-Krüger-Damm Ecke Oraniendamm,autobus,A12,1965210,"52.60785215,13.32378976",,Waidmannslust,Reinickendorf,west,13469
Almutstrasse Ecke Berlinerstrasse,autobus,A12,1965211,"52.61486970,13.31706314",,Hermsdorf,Reinickendorf,west,13467
Hermsdorferdamm Ecke Berlinerstrasse,autobus,A12,1965212,"52.62241093,13.31288776",,Hermsdorf,Reinickendorf,west,13467
Zeitingerplatz,autobus,A12,1965213,"52.63352257,13.29039813",,Frohnau,Reinickendorf,west,13465
Donnersmarkplatz,autobus,A12,1965214,"52.63014387,13.28046436",,Frohnau,Reinickendorf,west,13465
Hainbuchenstrasse Ecke Stolzingstrasse,autobus,A12,1965215,"52.63436579,13.27495612",,Frohnau,Reinickendorf,west,13465
"Heiligensee, Alt-Heiligensee",autobus,A13,1965216,"52.60174637,13.21022269",,Heiligensee,Reinickendorf,west,13503
Am Dachsbau Ecke Heiligenseestrasse,autobus,A13,1965217,"52.60656467,13.22982450",,Heiligensee,Reinickendorf,west,13503
Gabelung,autobus,A13,1965218,"52.59988613,13.25204129",,Tegel,Reinickendorf,west,13505
Ruppinerchaussee Ecke Heiligenseestrasse,autobus,A13,1965219,"52.59792775,13.27502724",,Tegel,Reinickendorf,west,13507
U-Bhf. Tegel,autobus,A13,1965220,"52.58950313,13.28363072",,Tegel,Reinickendorf,west,13507
Bernauerstrasse Ecke Berlinerstrasse,autobus,A13,1965221,"52.57632475,13.29471004",,Tegel,Reinickendorf,west,13509
Krankenhaus Tegel-Süd,autobus,A13,1965222,"52.57573398,13.27874933",,Tegel,Reinickendorf,west,13507
Strasse nach Saatwinkel Ecke Bernauerstrasse,autobus,A13,1965223,"52.56775987,13.25791205",,Tegel,Reinickendorf,west,13507
Paulsternstrasse Ecke Gartenfelderstrasse,autobus,A13,1965224,"52.54412196,13.24701046",,Haselhorst,Spandau,west,13599
Daumstrasse Ecke Am Juliusturm,autobus,A13,1965225,"52.53927882,13.23206301",,Haselhorst,Spandau,west,13599
Carl-Schurzstrasse Ecke Am Juliusturm,autobus,A13,1965226,"52.53954249,13.20559420",,Spandau,Spandau,west,13597
Seeburgerstrasse Ecke Klosterstrasse,autobus,A13,1965227,"52.52914199,13.19558478",,Wilhelmstadt,Spandau,west,13595
Päwesinerweg Ecke Seeburgerstrasse,autobus,A13,1965228,"52.52631959,13.18186001",,Wilhelmstadt,Spandau,west,13581
Heerstrasse Ecke Wilhelmstrasse,autobus,A13,1965229,"52.51662458,13.17902230",,Wilhelmstadt,Spandau,west,13593
Weinmeisterhornweg Ecke Wilhelmstrasse,autobus,A13,1965230,"52.51102790,13.17160161",,Wilhelmstadt,Spandau,west,13593
Mattenbuder Pfad Ecke Henningsdorferstrasse,autobus,A14,1965231,"52.61696711,13.22053385",,Heiligensee,Reinickendorf,west,13503
Ruppinerchaussee Ecke Henningsdorferstrasse,autobus,A14,1965232,"52.62646800,13.22755031",,Heiligensee,Reinickendorf,west,13503
Schulzendorferstrasse Ecke Ruppinerchaussee,autobus,A14,1965233,"52.61441645,13.24489068",,Heiligensee,Reinickendorf,west,13503
Heiligenseestrasse Ecke Karolinenstrasse,autobus,A14,1965234,"52.59793113,13.27502610",,Tegel,Reinickendorf,west,13507
Ziekowstrasse Ecke Gorkistrasse,autobus,A14,1965235,"52.59058636,13.29210637",,Tegel,Reinickendorf,west,13509
"Alt-Wittenau, Rathaus Reinickendorf",autobus,A14,1965236,"52.59196651,13.32644524",,Wittenau,Reinickendorf,west,13437
Aroserallee Ecke Lindauerallee,autobus,A14,1965237,"52.57378753,13.35197104",,Reinickendorf,Reinickendorf,west,13407
Kopenhagenerstrasse Ecke Klemkestrasse,autobus,A14,1965238,"52.57426441,13.35917869",,Reinickendorf,Reinickendorf,west,13407
Klemkestrasse Ecke Sommerstrasse,autobus,A14,1965239,"52.57477832,13.37353041",,Reinickendorf,Reinickendorf,west,13409
Pankowerallee Ecke Provinzstrasse,autobus,A14,1965240,"52.56468480,13.37806280",,Reinickendorf,Reinickendorf,west,13409
Osloerstrasse Ecke Drontheimerstrasse,autobus,A14,1965241,"52.55645127,13.37705419",,Gesundbrunnen,Mitte,west,13359
Pankstrasse Ecke Badstrasse,autobus,A14,1965242,"52.55227404,13.38138720",,Gesundbrunnen,Mitte,west,13357
U-Bhf. Gesundbrunnen,autobus,A14,1965243,"52.54947942,13.38652401",,Gesundbrunnen,Mitte,west,13357
Rügenerstrasse Ecke Brunnenstrasse,autobus,A14,1965244,"52.54472500,13.39102468",,Gesundbrunnen,Mitte,west,13355
Lübarserstrasse Ecke Eichorsterweg,autobus,A15,1965245,"52.60279735,13.33575475",,Wittenau,Reinickendorf,west,13435
Cyclopstrasse Ecke Oranienburgerstrasse,autobus,A15,1965246,"52.59750985,13.33255807",,Wittenau,Reinickendorf,west,13437
Alt-Wittenau Ecke Oranienburgerstrasse,autobus,A15,1965247,"52.58969313,13.33418093",,Wittenau,Reinickendorf,west,13437
Breitenbachstrasse Ecke Eichborndamm,autobus,A15,1965248,"52.57783790,13.31483743",,Borsigwalde,Reinickendorf,west,13509
Holzhauserstrasse Ecke Breitenbachstrasse,autobus,A15,1965249,"52.58199553,13.30545455",,Borsigwalde,Reinickendorf,west,13509
Borsigwalderweg Ecke Ecke Conradstrasse,autobus,A15,1965250,"52.58481078,13.29793830",,Borsigwalde,Reinickendorf,west,13509
Gorkistrasse Ecke Ziekowstrasse,autobus,A15,1965251,"52.59056318,13.29198781",,Tegel,Reinickendorf,west,13509
Hermsdorferdamm Ecke Karolinenstrasse,autobus,A15,1965252,"52.59996370,13.28132933",,Tegel,Reinickendorf,west,13503
Schulzendorferstrasse Ecke Hermsdorferdamm,autobus,A15,1965253,"52.61058699,13.29550843",,Hermsdorf,Reinickendorf,west,13467
Dominikus Krankenhaus,autobus,A15,1965254,"52.62619652,13.29449567",,Hermsdorf,Reinickendorf,west,13465
Donnersmarckplatz,autobus,A15,1965255,"52.63015050,13.28045133",,Frohnau,Reinickendorf,west,13465
Zeitlingerplatz,autobus,A15,1965256,"52.63352257,13.29039813",,Frohnau,Reinickendorf,west,13465
Am Pilz,autobus,A15,1965257,"52.64251497,13.30090805",,Frohnau,Reinickendorf,west,13465
Invalidensiedlung,autobus,A15,1965258,"52.65584642,13.29035793",,Frohnau,Reinickendorf,west,13465
Osloerstrasse Ecke Koloniestrasse,autobus,A16,1965259,"52.55643380,13.37744264",,Gesundbrunnen,Mitte,west,13359
Luise-Schroeder-Platz,autobus,A16,1965260,"52.55703815,13.36628643",,Wedding,Mitte,west,13359
Virchow-Krankenhaus,autobus,A16,1965261,"52.54371513,13.33931792",,Wedding,Mitte,west,13353
Fennstrasse Ecke Tegelerstrasse,autobus,A16,1965262,"52.53794452,13.36161806",,Wedding,Mitte,west,13353
Wilsnackerstrasse Ecke Perlebergerstrasse,autobus,A16,1965263,"52.53188508,13.34929041",,Moabit,Mitte,west,10559
Hansaplatz,autobus,A16,1965264,"52.51793433,13.34203819",,Hansaviertel,Mitte,west,10557
Großer Stern,autobus,A16,1965265,"52.51452472,13.34993319",,Tiergarten,Mitte,west,10557
Lützowplatz,autobus,A16,1965266,"52.50502902,13.35182287",,Tiergarten,Mitte,west,10785
Nollendorfplatz,autobus,A16,1965267,"52.49968844,13.35308644",,Schöneberg,Tempelhof-Schöneberg,west,10777
Wiesbadenerstrasse Ecke Südwestkorso,autobus,A16,1965268,"52.47164317,13.31958712",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
Englerallee,autobus,A16,1965269,"52.46361923,13.30489502",,Dahlem,Steglitz-Zehlendorf,west,14195
"Grunewald, Fontanestrasse",autobus,A17,1965270,"52.48728923,13.26380017",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Hagenplatz,autobus,A17,1965271,"52.48338297,13.26581870",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Roseneck,autobus,A17,1965272,"52.47580090,13.28241127",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Warnemünderstrasse Ecke Breitestrasse,autobus,A17,1965273,"52.47539579,13.29037056",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
U-Bhf. Rüdesheimerplatz,autobus,A17,1965274,"52.47292404,13.31439017",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
Schloßstrasse Ecke Rheinstrasse,autobus,A17,1965275,"52.46496454,13.32848791",,Friedenau,Tempelhof-Schöneberg,west,12161
Rathaus Steglitz,autobus,A17,1965276,"52.45563378,13.32105078",,Steglitz,Steglitz-Zehlendorf,west,12165
Stadtpark,autobus,A17,1965277,"52.44890556,13.33882767",,Steglitz,Steglitz-Zehlendorf,west,12167
Stadion Lichterfelde,autobus,A17,1965278,"52.43867923,13.32505044",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Königsbergerstrasse Ecke Ostpreußendamm,autobus,A17,1965279,"52.43078107,13.31748966",,Lichterfelde,Steglitz-Zehlendorf,west,12207
Oberhoferplatz,autobus,A17,1965280,"52.42432102,13.32837352",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Saaleckplatz,autobus,A17,1965281,"52.41629158,13.32394196",,Lichterfelde,Steglitz-Zehlendorf,west,12209
Sophie-Charlotte-Strasse Ecke Clayallee,autobus,A18,1965282,"52.44594168,13.26781841",,Dahlem,Steglitz-Zehlendorf,west,14169
Scharfestrasse Ecke Clayallee,autobus,A18,1965283,"52.43826689,13.26228604",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Mittelstrasse Ecke Potsdamerstrasse,autobus,A18,1965284,"52.43473692,13.24926053",,Zehlendorf,Steglitz-Zehlendorf,west,14163
Wolzogenstrasse Ecke Potsdamerchaussee,autobus,A18,1965285,"52.43228424,13.23570972",,Zehlendorf,Steglitz-Zehlendorf,west,14163
Spanischeallee Ecke Potsdamerchaussee,autobus,A18,1965286,"52.42958745,13.22402595",,Nikolassee,Steglitz-Zehlendorf,west,14129
Waldfriedhof,autobus,A18,1965287,"52.42599573,13.20924605",,Nikolassee,Steglitz-Zehlendorf,west,14129
Quantzstrasse Ecke Potsdamerchaussee,autobus,A18,1965288,"52.42315874,13.20222949",,Nikolassee,Steglitz-Zehlendorf,west,14129
Kronprinzessinnenweg Ecke Königsstrasse,autobus,A18,1965289,"52.41992383,13.17532264",,Wannsee,Steglitz-Zehlendorf,west,14109
Am Großen Wannsee Ecke Königsstrasse,autobus,A18,1965290,"52.42050256,13.16717980",,Wannsee,Steglitz-Zehlendorf,west,14109
Pfaueninselchaussee Ecke Königsstrasse,autobus,A18,1965291,"52.41883032,13.15301989",,Wannsee,Steglitz-Zehlendorf,west,14109
Stölpchensee,autobus,A18,1965292,"52.40943024,13.14381795",,Wannsee,Steglitz-Zehlendorf,west,14109
Machnowerstrasse Ecke Königsweg,autobus,A18,1965293,"52.39761381,13.14365940",,Wannsee,Steglitz-Zehlendorf,west,14109
Erdenerstrasse Ecke Königsallee,autobus,A19,1965294,"52.49053761,13.27635675",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Wilmersdorferstrasse Ecke Kurfürstendamm,autobus,A19,1965295,"52.50011662,13.30701429",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Olivaerplatz,autobus,A19,1965296,"52.49997141,13.31297061",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Joachim-Friedrich-Strasse Ecke Kurfürstendamm,autobus,A19,1965297,"52.49797323,13.29620598",,Halensee,Charlottenburg-Wilmersdorf,west,10711
Breitscheidplatz,autobus,A19,1965298,"52.50443806,13.33564616",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Wittenbergplatz,autobus,A19,1965299,"52.50188939,13.34269788",,Schöneberg,Tempelhof-Schöneberg,west,10789
Potsdamerstrasse Ecke Bülowstrasse,autobus,A19,1965300,"52.49781684,13.36203432",,Schöneberg,Tempelhof-Schöneberg,west,10783
Bautzenerstrasse Ecke Yorckstrasse,autobus,A19,1965301,"52.49266114,13.37093569",,Schöneberg,Tempelhof-Schöneberg,west,10965
Katzbachstrasse Ecke Yorckstrasse,autobus,A19,1965302,"52.49156095,13.37674534",,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Mehringdamm,autobus,A19,1965303,"52.49293918,13.38772030",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Flughafen Tempelhof,autobus,A19,1965304,"52.48430845,13.38587202",,Tempelhof,Tempelhof-Schöneberg,west,12101
"Tegelort, Almazeile",autobus,A20,1965305,"52.57056042,13.23019256",,Konradshöhe,Reinickendorf,west,13505
Gerlindeweg Ecke Friederikestrasse,autobus,A20,1965306,"52.57564386,13.22896485",,Konradshöhe,Reinickendorf,west,13505
Falkenplatz,autobus,A20,1965307,"52.58490938,13.22761993",,Konradshöhe,Reinickendorf,west,13505
Freiheitsweg,autobus,A20,1965308,"52.58923448,13.24114056",,Tegel,Reinickendorf,west,13505
Karolinenstrasse Ecke Hermsdorferdamm,autobus,A20,1965309,"52.59678679,13.27666137",,Tegel,Reinickendorf,west,13507
Hatzfeldtallee Ecke Buddestrasse,autobus,A20,1965310,"52.59193118,13.28613645",,Tegel,Reinickendorf,west,13507
Martin-Luther-Friedhaus,autobus,A20,1965311,"52.59837048,13.29834314",,Tegel,Reinickendorf,west,13509
Freie Scholle,autobus,A20,1965312,"52.59985154,13.30173616",,Tegel,Reinickendorf,west,13509
Waldhornstrasse Ecke Waidmannslusterdamm,autobus,A20,1965313,"52.60286060,13.30810524",,Waidmannslust,Reinickendorf,west,13469
Cyclopstrasse Ecke Waidmannslusterdamm,autobus,A20,1965314,"52.60700630,13.31976899",,Waidmannslust,Reinickendorf,west,13469
Oraniendamm Ecke Waidmannslusterdamm,autobus,A20,1965315,"52.60785131,13.32378768",,Waidmannslust,Reinickendorf,west,13469
Am Vierrutenberg Ecke Zabel-Krüger-Damm,autobus,A20,1965316,"52.61351518,13.34383031",,Lübars,Reinickendorf,west,13469
Lübars Dorfaue,autobus,A20,1965317,"52.62036688,13.35560142",,Lübars,Reinickendorf,west,13469
Wilhelmsruher Damm/Wentowsteig,autobus,A21,1965318,"52.59669616,13.35675334",,Märkisches Viertel,Reinickendorf,west,13439
Oranienburgerstrasse Ecke Wilhelmsruherdamm,autobus,A21,1965319,"52.59547232,13.33299542",,Wittenau,Reinickendorf,west,13437
Alt-Wittenau Ecke Eichborndamm,autobus,A21,1965320,"52.59187978,13.32645958",,Wittenau,Reinickendorf,west,13437
Scharnweberstrasse Ecke Eichborndamm,autobus,A21,1965321,"52.56791784,13.31192345",,Reinickendorf,Reinickendorf,west,13405
Kurt-Schumacher-Platz,autobus,A21,1965322,"52.56343825,13.32713029",,Reinickendorf,Reinickendorf,west,13405
Kaserne Südtor,autobus,A21,1965323,"52.55685970,13.30843424",,Tegel,Reinickendorf,west,13405
Heckerdamm Ecke Kurt-Schumacherdamm,autobus,A21,1965324,"52.53961523,13.29537519",,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Olbersstrasse Ecke Tegeler Weg,autobus,A21,1965325,"52.52931086,13.29629795",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Luisenplatz,autobus,A21,1965326,"52.52005409,13.29951339",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10585
Kantstrasse,autobus,A21,1965327,"52.50678795,13.30232027",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Stuttgarter Platz,autobus,A21,1965328,"52.50551611,13.30292330",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Hohenzollerndamm Ecke Seesenerstrasse,autobus,A21,1965329,"52.48839537,13.30213634",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
"Moabit, Wiebestrasse",autobus,A24,1965330,"52.53119513,13.31906377",,Moabit,Mitte,west,10553
Gotzkowskystrasse Ecke Turmstrasse,autobus,A24,1965331,"52.52718286,13.33057117",,Moabit,Mitte,west,10551
Stromstrasse Ecke Turmstrasse,autobus,A24,1965332,"52.52634184,13.34312496",,Moabit,Mitte,west,10551
Rathenowerstrasse Ecke Turmstrasse,autobus,A24,1965333,"52.52676345,13.35531893",,Moabit,Mitte,west,10559
Alt-Moabit Ecke Rathenowerstrasse,autobus,A24,1965334,"52.52365631,13.35697889",,Moabit,Mitte,west,10557
John-Foster-Dulles Ecke Spreeweg,autobus,A24,1965335,"52.51708970,13.35460979",,Tiergarten,Mitte,west,10557
Tiergartenstrasse Ecke Großer Stern,autobus,A24,1965336,"52.50959121,13.35134335",,Tiergarten,Mitte,west,10785
Potsdamerstrasse Ecke Schöneberger Ufer,autobus,A24,1965337,"52.50581887,13.36824810",,Tiergarten,Mitte,west,10785
Hafenplatz,autobus,A24,1965338,"52.50392084,13.37547988",,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Askanischer Platz,autobus,A24,1965339,"52.50447897,13.38229547",,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
U-Bhf. Hallesches Tor,autobus,A24,1965340,"52.49791002,13.39130767",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Alexandrinenstrasse Ecke Neuenburgerstrasse,autobus,A24,1965341,"52.49946450,13.40038294",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Gneisenaustrasse Ecke Zossenerstrasse,autobus,A24,1965342,"52.49156620,13.39439538",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Unionplatz,autobus,A25,1965343,"52.53305940,13.33727881",,Moabit,Mitte,west,10551
Gotzkowskystrasse,autobus,A25,1965344,"52.52718721,13.33055093",,Moabit,Mitte,west,10551
Ernst-Reuter-Platz,autobus,A25,1965345,"52.51159182,13.32257153",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10587
Bhf. Zoo,autobus,A25,1965346,"52.50702953,13.33322012",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Kurfürstendamm Ecke Joachimstalerstrasse,autobus,A25,1965347,"52.50382176,13.33132406",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Lietzenburgerstrasse Ecke Joachimstalerstrasse,autobus,A25,1965348,"52.50048518,13.33084620",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Pariserstrasse Ecke Bundesallee,autobus,A25,1965349,"52.49590004,13.33042968",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
Kaisereiche,autobus,A25,1965350,"52.46896806,13.33261489",,Friedenau,Tempelhof-Schöneberg,west,12161
Grazerplatz,autobus,A25,1965351,"52.46731774,13.34764981",,Schöneberg,Tempelhof-Schöneberg,west,12157
Attilaplatz,autobus,A25,1965352,"52.45590180,13.37651250",,Tempelhof,Tempelhof-Schöneberg,west,12105
Tempelhoferdamm Ecke Ordensmeisterstrasse,autobus,A25,1965353,"52.45579861,13.38396352",,Tempelhof,Tempelhof-Schöneberg,west,12099
Gottlieb-Dunkelstrasse Ecke Tempelhofer Weg,autobus,A25,1965354,"52.46050759,13.41797587",,Tempelhof,Tempelhof-Schöneberg,west,12099
Britzerdamm Ecke Tempelhoferweg,autobus,A25,1965355,"52.44889761,13.43620385",,Britz,Neukölln,west,12347
U-Bhf. Parchimerallee,autobus,A25,1965356,"52.44570961,13.44989755",,Britz,Neukölln,west,12359
Grünerweg Ecke Parchimerallee,autobus,A25,1965357,"52.44478076,13.45890602",,Britz,Neukölln,west,12359
Loewenhardtdamm,autobus,A28,1965358,"52.48165790,13.37445329",,Tempelhof,Tempelhof-Schöneberg,west,12101
Kreuzbergstrasse Ecke Katzbachstrasse,autobus,A28,1965359,"52.48940625,13.37669525",,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Yorckstrasse Ecke Großbeerenstrasse,autobus,A28,1965360,"52.49371348,13.38350221",,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Mehringdamm Ecke Yorckstrasse,autobus,A28,1965361,"52.49291007,13.38769433",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Zossenerstrasse Ecke Gneisenaustrasse,autobus,A28,1965362,"52.49158552,13.39440500",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Südstern,autobus,A28,1965363,"52.48895865,13.40781380",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Urban-Krankenhaus,autobus,A28,1965364,"52.49346936,13.40624512",,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
U-Bhf. Prinzenstrasse,autobus,A28,1965365,"52.49844154,13.40664384",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
U-Bhf. Kottbuser Tor,autobus,A28,1965366,"52.49909420,13.41826700",,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Oranienstrasse Ecke Adalbertstrasse,autobus,A28,1965367,"52.50129319,13.41925515",,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Mariannenplatz,autobus,A28,1965368,"52.50228674,13.42408623",,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Köpenickerstrasse Ecke Manteufelstrasse,autobus,A28,1965369,"52.50575155,13.43197089",,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
U-Bhf. Schlesisches Tor,autobus,A28,1965370,"52.50108420,13.44197126",,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Heckmannufer Ecke Schlesischestrasse,autobus,A28,1965371,"52.49753811,13.44837791",,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Berkaerstrasse Ecke Teplitzerstrasse,autobus,A29,1965372,"52.48211530,13.28118174",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Franzensbaderstrasse Ecke Hubertusallee,autobus,A29,1965373,"52.48543154,13.28417080",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Bismarckplatz,autobus,A29,1965374,"52.49206454,13.28493897",,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Joachim-Friedrichstrasse Ecke Kurfürstendamm,autobus,A29,1965375,"52.49797302,13.29623577",,Halensee,Charlottenburg-Wilmersdorf,west,10711
Uhlandstrasse Ecke Kurfürstendamm,autobus,A29,1965376,"52.50253243,13.32528045",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Joachimstalerstrasse Ecke Kurfürstendamm,autobus,A29,1965377,"52.50383438,13.33138069",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Lützowstrasse Ecke Potsdamerstrasse,autobus,A29,1965378,"52.50309427,13.36566995",,Tiergarten,Mitte,west,10785
Schönebergerstrasse Ecke Hallesches Ufer,autobus,A29,1965379,"52.50192110,13.37690647",,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Askanischerplatz,autobus,A29,1965380,"52.50447538,13.38235997",,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
U-Bhf. Kochstrasse,autobus,A29,1965381,"52.50669824,13.39050322",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Lindenstrasse Ecke Oranienstrasse,autobus,A29,1965382,"52.50708473,13.39830086",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
U-Bhf. Moritzplatz,autobus,A29,1965383,"52.50366900,13.41055755",,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Oranienplatz,autobus,A29,1965384,"52.50232371,13.41551013",,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Nauenerstrasse Ecke Brunsbüttlerdamm,autobus,A31,1965385,"52.53405375,13.18168918",,Spandau,Spandau,west,13581
Magistratsweg Ecke Brunsbüttelerdamm,autobus,A31,1965386,"52.53310161,13.15797587",,Staaken,Spandau,west,13581
Hackbuschstrasse Ecke Torweg,autobus,A31,1965387,"52.53959925,13.15022902",,Staaken,Spandau,west,13591
Heidebergplan,autobus,A31,1965388,"52.54107413,13.14733873",,Staaken,Spandau,west,13591
Gritznerstrasse Ecke Schildhornstrasse,autobus,A32,1965389,"52.46432401,13.31648845",,Steglitz,Steglitz-Zehlendorf,west,12163
Schloßstrasse Ecke Schildhornstrasse,autobus,A32,1965390,"52.46148865,13.32515018",,Steglitz,Steglitz-Zehlendorf,west,12163
"Rathaus Steglitz, Schloßstrasse",autobus,A32,1965391,"52.45638642,13.32015874",,Steglitz,Steglitz-Zehlendorf,west,12165
Kuhligkshofstrasse Ecke Albrechtstrasse,autobus,A32,1965392,"52.45647464,13.32266025",,Steglitz,Steglitz-Zehlendorf,west,12165
Sedanstrasse Ecke Albrechtstrasse,autobus,A32,1965393,"52.45143415,13.33535514",,Steglitz,Steglitz-Zehlendorf,west,12169
Stindestrasse Ecke Albrechtstrasse,autobus,A32,1965394,"52.44812942,13.34011389",,Steglitz,Steglitz-Zehlendorf,west,12167
Bhf. Lankwitz,autobus,A32,1965395,"52.43916666,13.34356778",,Lankwitz,Steglitz-Zehlendorf,west,12247
Malteserstrasse Ecke Paul-Schneider-Strasse,autobus,A32,1965396,"52.43332587,13.35301874",,Lankwitz,Steglitz-Zehlendorf,west,12247
Marchandstraasse Ecke Malteserstrasse,autobus,A32,1965397,"52.42301789,13.35749781",,Lankwitz,Steglitz-Zehlendorf,west,12249
Marienfelderallee Ecke Malteserstrasse,autobus,A32,1965398,"52.41372773,13.36191679",,Marienfelde,Tempelhof-Schöneberg,west,12279
Stegerwaldstrasse Ecke Marienfelderallee,autobus,A32,1965399,"52.42072124,13.36926660",,Marienfelde,Tempelhof-Schöneberg,west,12277
Bahnstrasse Ecke Marienfelderallee,autobus,A32,1965400,"52.42488059,13.37307043",,Marienfelde,Tempelhof-Schöneberg,west,12277
Berlinickestrasse Ecke Albrechtstrasse,autobus,A33,1965401,"52.45613384,13.32388935",,Steglitz,Steglitz-Zehlendorf,west,12165
Handjeryplatz,autobus,A33,1965402,"52.45147899,13.33531014",,Steglitz,Steglitz-Zehlendorf,west,12167
Heinrich-Seidelstrasse Ecke Steglitzerdamm,autobus,A33,1965403,"52.45020464,13.34509572",,Steglitz,Steglitz-Zehlendorf,west,12169
S-Bhf. Südende,autobus,A33,1965404,"52.44902461,13.35443762",,Steglitz,Steglitz-Zehlendorf,west,12169
Steglitzerdamm Ecke Attilastrasse,autobus,A33,1965405,"52.44676905,13.36072241",,Steglitz,Steglitz-Zehlendorf,west,12169
Kaiser-/Ringstrasse,autobus,A33,1965406,"52.44448052,13.37222908",,Mariendorf,Tempelhof-Schöneberg,west,12105
Rathausstrasse Ecke Kaiserstrasse,autobus,A33,1965407,"52.44526215,13.37948232",,Mariendorf,Tempelhof-Schöneberg,west,12105
Kaiserstrasse Ecke Mariendorferdamm,autobus,A33,1965408,"52.44556286,13.38580057",,Mariendorf,Tempelhof-Schöneberg,west,12109
"Spandau, Friedhof",autobus,A34,1965409,"52.55313629,13.17967445",,Falkenhagener Feld,Spandau,west,13589
Pionierstrasse Ecke Zeppelinstrasse,autobus,A34,1965410,"52.55150025,13.18552122",,Falkenhagener Feld,Spandau,west,13583
Askanierring Ecke Falkenhagenerstrasse,autobus,A34,1965411,"52.54892650,13.19348270",,Spandau,Spandau,west,13585
"Spandau, Hafenplatz",autobus,A34,1965412,"52.54215888,13.20604486",,Spandau,Spandau,west,13585
Wilhelmstrasse Ecke Klosterstrasse,autobus,A34,1965413,"52.52916945,13.19565266",,Wilhelmstadt,Spandau,west,13595
Adamstrasse Ecke Pichelsdorferstrasse,autobus,A34,1965414,"52.52107038,13.19779651",,Wilhelmstadt,Spandau,west,13595
Heerstrasse Ecke Pichelsdorferstrasse,autobus,A34,1965415,"52.51306304,13.19689712",,Wilhelmstadt,Spandau,west,13595
Weinmeisterhornweg Ecke Gatowerstrasse,autobus,A34,1965416,"52.50926294,13.18033740",,Wilhelmstadt,Spandau,west,13595
Ortsgrenze Gatow,autobus,A34,1965417,"52.49816017,13.18001442",,Gatow,Spandau,west,14089
"Gatow, Kirche",autobus,A34,1965418,"52.48684681,13.18215148",,Gatow,Spandau,west,14089
