stop_name,type,line_name,stop_id,location,identifier
Bhf. Wannsee,autobus,A3,1965126,"52.42151302311533, 13.17810256503659",
Am Großen Wannssee Ecke Königstrasse,autobus,A3,1965127,,
Pfaueninselchaussee Ecke Königstrasse,autobus,A3,1965128,"52.41883989599949, 13.153008281938446",
Rathaus Wannsee,autobus,A3,1965129,"52.418440129670444, 13.148872492834737",
"Stölpchensee, Wilhelmplatz",autobus,A3,1965130,"52.41240583089011, 13.141644518533106",
"Neu-Westend, Brixplatz",autobus,A4,1965131,,
Theodor-Heuss-Platz,autobus,A4,1965132,"52.50937134345749, 13.272564724049401",
Messedamm,autobus,A4,1965133,"52.50446814877144, 13.279412101845791",
Henriettenplatz,autobus,A4,1965134,"52.49701780222877, 13.290339505649852",
Hochmeisterplatz,autobus,A4,1965135,"52.49468637986547, 13.301254684721862",
Berlinerstrasse Ecke Uhlandstrasse,autobus,A4,1965136,"52.48647342676964, 13.322501516518328",
Bundesallee Ecke Badenschestrasse,autobus,A4,1965137,,
Rathaus Schöneberg,autobus,A4,1965138,"52.48515473887597, 13.345086596743203",
Innsbrucker Platz,autobus,A4,1965139,"52.478545508234895, 13.34405868604117",
Hauptstrasse Ecke Dominicusstrasse,autobus,A4,1965140,"52.48178377611229, 13.348418210727631",",+nan"
Kaiser-Wilhelm-Platz,autobus,A4,1965141,"52.486329247981715, 13.35655627172785",
Dudenstrasse Ecke Katzbachstrasse,autobus,A4,1965142,,
U-Bhf. Flughafen,autobus,A4,1965143,"52.48488595983176, 13.38599654703171",
Columbiadamm Ecke Friesenstrasse,autobus,A4,1965144,"52.483967865507275, 13.39436897076973",
Flughafenstrasse Ecke Hermannstrasse,autobus,A4,1965145,,
Kienitzerstrasse Ecke Karl-Marx-Strasse,autobus,A4,1965146,,
Sonnenallee Ecke Erkstrasse,autobus,A4,1965147,"52.48167462225099, 13.440103660480876",
Harzerstrasse Ecke Elsenstrasse,autobus,A4,1965148,,
Machandelweg,autobus,A5,1965149,"52.52483519555124, 13.24567177943413",
U-Bhf. Ruhleben,autobus,A5,1965150,"52.52596833151868, 13.241478578696297",
Teltowerstrasse Ecke Ruhlebenerstrasse,autobus,A5,1965151,"52.52649488145337, 13.21644671223",
Stresowplatz,autobus,A5,1965152,"52.53362877636616, 13.206781830760963",
