stop_name,type,line_name,stop_id,location,identifier
"Rudow, Stadtgrenze",strassenbahn,47P,196527,,
Richard-Wagner-Platz,strassenbahn,53,196528,"52.517570616857, 13.306248118529135",
Luisenlatz,strassenbahn,53,196529,,
Klausenerplatz,strassenbahn,53,196530,"52.519202008553854, 13.291867366490655",
Kirschenallee Ecke Spandauerdamm,strassenbahn,53,196531,,
Schloß Ruhwald,strassenbahn,53,196532,"52.5216045798143, 13.260396873505604",
U-Bhf. Ruhleben,strassenbahn,53,196533,"52.52595776615238, 13.241371866188729",
Teltowerstrasse Ecke Ruhlebenerstrasse,strassenbahn,53,196534,"52.52649488145337, 13.21644671223",
Freiheit,strassenbahn,53,196535,"52.53269778633445, 13.207518439639045",
Spandauer Markt,strassenbahn,53,196536,,
Hafenplatz,strassenbahn,53,196537,"52.542292547760184, 13.206201126048732",
Lynarstrasse Ecke Neuendorferstrasse,strassenbahn,53,196538,,
Hohenzollernring Ecke Neuendorferstrasse,strassenbahn,53,196539,,
"Hakenfelde, Niederneuendorferallee",strassenbahn,53,196540,,
Lynarstrasse Ecke Schönwalderstrasse,strassenbahn,54,196541,,
Hohenzollernring Lynarstrasse Ecke Schönwalderstrasse,strassenbahn,54,196542,,
"Spandau, Johannesstift",strassenbahn,54,196543,,
Bhf. Zoo,strassenbahn,55,196544,"52.50719345524868, 13.332629878993917",
Ernst-Reuter-Platz,strassenbahn,55,196545,"52.511591823135106, 13.322571528312595",
Otto-Suhr-Allee Ecke Leibnizstrasse Richard-Wagner-Platz,strassenbahn,55,196546,,
Luisenplatz,strassenbahn,55,196547,"52.51951940474329, 13.300024347605849",
Osnabrückerstrasse Ecke Tegelerweg,strassenbahn,55,196548,,
Jakob-Kaiser-Platz,strassenbahn,55,196549,"52.53674527783534, 13.293570890395548",
Quellweg Ecke Nonnendammallee,strassenbahn,55,196550,,
Paulsternstrasse Ecke Gartenfelderstrasse,strassenbahn,55,196551,"52.544121961729175, 13.247010457215051",
Zitadellenweg Ecke Am Juliusturm,strassenbahn,55,196552,"52.5377797402122, 13.21728514752948",
Carl-Schurz-Strasse Ecke Am Juliusturm,strassenbahn,55,196553,"52.53954502335214, 13.205550832211756",
Hohensollernring Ecke Neuendorferstrasse,strassenbahn,55,196554,,
"Spandau, Hakenfelde",strassenbahn,55,196555,,
"Zoo, Kantstrasse",strassenbahn,75,196556,,
Leibnizstrasse Ecke Kantstrasse,strassenbahn,75,196557,"52.50628811926533, 13.313953720007843",
Wilmersdorferstrasse Ecke Kantstrasse,strassenbahn,75,196558,"52.50669449513379, 13.306675440959262",
Amtsgericht,strassenbahn,75,196559,"52.50682617853116, 13.297391449613752",
Messedamm,strassenbahn,75,196560,"52.50641938570246, 13.280392436943686",
Theodor-Heuss-Platz,strassenbahn,75,196561,"52.509480655270494, 13.272597697619275",
Preußenallee Ecke Masurenallee,strassenbahn,75,196562,,
Reichssportstrasse Ecke Heerstrasse,strassenbahn,75,196563,,
Stößenseebrücke,strassenbahn,75,196564,"52.508894368243524, 13.217475972829826",
Pichelsdorferstrasse Ecke Heerstrasse,strassenbahn,75,196565,"52.5131147119314, 13.196918559430642",
Seeburgerstrasse Ecke Klosterstrasse,strassenbahn,75,196566,"52.529141992099056, 13.195584778575654",
Rathaus Spandau,strassenbahn,75,196567,"52.53488081670858, 13.199058849732252",
"Spandau, Markt",strassenbahn,75,196568,"52.53784349532438, 13.204135429364628",
Hakenfelde,strassenbahn,75,196569,"52.57886009874865, 13.210057800310379",
Hohenzollernring Ecke Schönwalderstrasse Ecke Johannesstift,strassenbahn,76,196570,,
Lindenstrasse Ecke Kochstrasse,strassenbahn,96,196571,,
Mehringplatz,strassenbahn,96,196572,"52.4979249057416, 13.39108106831653",
Yorckstrasse Ecke Mehringdamm,strassenbahn,96,196573,,
U-Bhf. Flughafen,strassenbahn,96,196574,"52.484779980367215, 13.385962227231367",
Adolf-Scheidt-Platz,strassenbahn,96,196575,"52.478194856980814, 13.37836902238447",
Berlinickeplatz,strassenbahn,96,196576,"52.466329675590764, 13.378144688199017",
Attilaplatz,strassenbahn,96,196577,"52.455498340147045, 13.375619638525905",
Ringstrasse Ecke Attilastrasse,strassenbahn,96,196578,"52.44731185015507, 13.362092248181296",
"Lankwitz, Kirche",strassenbahn,96,196579,"52.43629411008752, 13.34577793920493",
Seydlitzstrasse Ecke Lankwitzerstrasse,strassenbahn,96,196580,,
Kranoldplatz,strassenbahn,96,196581,"52.42782085368502, 13.326575786308617",
Ostpreußendamm Ecke Morgensternstrasse,strassenbahn,96,196582,,
Giesensdorferstrasse Ecke Wismarerstrasse,strassenbahn,96,196583,,
"Lichterfelde, Goerzallee",strassenbahn,96,196584,,
Waldstrasse Ecke Turmstrasse,autobus,A1,196585,"52.52720083563926, 13.330524926971268",
Gotzkowskybrücke,autobus,A1,196586,"52.52381238362036, 13.329729120795239",
Dovebrücke,autobus,A1,196587,,
Otto-Suhr-Allee Ecke Cauerstrasse,autobus,A1,196588,,
Kurfürstendamm Ecke Leibnizstrasse,autobus,A1,196589,,
U-Bhf. Fehrbelliner Platz,autobus,A1,196590,"52.490390927187676, 13.31417745809863",
Berlnerstrasse Ecke Brandenburgischestrasse,autobus,A1,196591,,
Hildgardstrasse Ecke Blissestrasse,autobus,A1,196592,,
Detmolderstrasse Ecke Blissestrasse,autobus,A1,196593,,
Breitenbachplatz,autobus,A1,196594,"52.467219717443385, 13.309473490660878",
Botanischer Garten,autobus,A1,196595,"52.458598799471524, 13.303436055459807",
Pacelliallee/Thielallee,autobus,A1,196596,,
Clayallee Ecke Königin-Luise-Strasse,autobus,A1,196597,"52.46044681153186, 13.274898269312029",
U-Bhf. Oskar-Helene-Heim,autobus,A1,196598,"52.450279005868815, 13.270361987159156",
Potsdamerstrasse Ecke Clayallee,autobus,A1,196599,,
Rathaus Zehlendorf,autobus,A1,1965100,"52.433207520111885, 13.259531923613192",
Machnowerstrasse Ecke Teltowerdamm,autobus,A1,1965101,,
Beeskowdamm Ecke Teltowerstrasse,autobus,A1,1965102,,
Wismarerstrasse Ecke Goerzallee,autobus,A1,1965103,,
Lindenstrasse Ecke Ostpreußendamm,autobus,A1,1965104,"52.41788577186651, 13.305240762668786",
"Bhf. Zoo, Hardenbergplatz",autobus,A2,1965105,"52.506961767508, 13.333080958799588",
Spichernstrasse Ecke Bundesallee,autobus,A2,1965106,,
Berlinerstrasse Ecke Bundesallee,autobus,A2,1965107,,
Bundesplatz,autobus,A2,1965108,"52.478678991134835, 13.32860278411238",
Friedrich-Wilhelm-Platz,autobus,A2,1965109,"52.47128806242274, 13.328362126543809",
Schloßstrasse Ecke Bundesallee,autobus,A2,1965110,"52.4649407720467, 13.328513608873887",
Feuerbachstrasse Ecke Bismarckstrasse,autobus,A2,1965111,"52.464513435475055, 13.338927866545799",
Bergstrasse Ecke Bismarckstrasse,autobus,A2,1965112,"52.45863817204511, 13.33931462421719",nan+ nan
Steglitzerdamm Ecke Halskestrasse,autobus,A2,1965113,,
Leonorenstrasse Ecke Siemensstrasse,autobus,A2,1965114,"52.44438057977062, 13.338875271971135",
"Lankwitz, Kirche",autobus,A2,1965115,"52.43629186979271, 13.345745387354132",
Havensteinstrasse Ecke Gallwitzallee,autobus,A2,1965116,,
Lerbacher Weg,autobus,A2,1965117,,
Trippsteinstrase Ecke Frankenhauserstrasse,autobus,A2,1965118,,
Winfriedstrasse Ecke Clayallee,autobus,A3,1965119,,
Sundgauerstrasse Ecke Clayallee,autobus,A3,1965120,,
U-Bhf. Onkel-Toms-Hütte,autobus,A3,1965121,"52.45007713385221, 13.251272593463492",
U-Bhf. Krumme Lanke,autobus,A3,1965122,"52.44361298127498, 13.241006428124264",
Lindenthalerallee Ecke Argentischestrasse,autobus,A3,1965123,,
Spanischeallee Ecke Potsdamerschaussee,autobus,A3,1965124,,
Schopenhauerstrasse Ecke Spanischeallee,autobus,A3,1965125,,
Borussenstrasse Ecke Spanischeallee,autobus,A3,1965126,,
Am Beelitzhof Ecke Kronprinzessinnenweg,autobus,A3,1965127,,
Bhf. Wannsee,autobus,A3,1965128,"52.42151302311533, 13.17810256503659",
Am Großen Wannssee Ecke Könitgstrasse,autobus,A3,1965129,,
Pfaueninselchaussee Ecke Königstrasse,autobus,A3,1965130,"52.41883989599949, 13.153008281938446",
Rathaus Wannsee,autobus,A3,1965131,"52.418440129670444, 13.148872492834737",
"Stölpchensee, Wilhelmplatz",autobus,A3,1965132,"52.41240583089011, 13.141644518533106",
"Neu-Westend, Brixplatz",autobus,A4,1965133,,
Theodor-Heuss-Platz,autobus,A4,1965134,"52.50937134345749, 13.272564724049401",
Messedamm,autobus,A4,1965135,"52.50446814877144, 13.279412101845791",
Henriettenplatz,autobus,A4,1965136,"52.49701780222877, 13.290339505649852",
Hochmeisterplatz,autobus,A4,1965137,"52.49468637986547, 13.301254684721862",
Berlinerstrasse Ecke Uhlandstrasse,autobus,A4,1965138,"52.48647342676964, 13.322501516518328",
Bundesallee Ecke Badenschestrasse,autobus,A4,1965139,,
Rathaus Schöneberg,autobus,A4,1965140,"52.48515473887597, 13.345086596743203",
Innsbrucker Platz,autobus,A4,1965141,"52.478545508234895, 13.34405868604117",
Hauptstrasse Ecke Dominicusstrasse,autobus,A4,1965142,"52.48178377611229, 13.348418210727631",",+nan"
Kaiser-Wilhelm-Platz,autobus,A4,1965143,"52.486329247981715, 13.35655627172785",
Dudenstrasse Ecke Katzbachstrasse,autobus,A4,1965144,,
U-Bhf. Flughafen,autobus,A4,1965145,"52.48488595983176, 13.38599654703171",
Columbiadamm Ecke Friesenstrasse,autobus,A4,1965146,"52.483967865507275, 13.39436897076973",
Flughafenstrasse Ecke Hermannstrasse,autobus,A4,1965147,,
Kienitzerstrasse Ecke Karl-Marx-Strasse,autobus,A4,1965148,,
Sonnenallee Ecke Erkstrasse,autobus,A4,1965149,"52.48167462225099, 13.440103660480876",
Harzerstrasse Ecke Eisenstrasse,autobus,A4,1965150,,
Machandelweg,autobus,A5,1965151,"52.52483519555124, 13.24567177943413",
U-Bhf. Ruhleben,autobus,A5,1965152,"52.52596833151868, 13.241478578696297",
Teltowerstrasse Ecke Ruhlebenerstrasse,autobus,A5,1965153,"52.52649488145337, 13.21644671223",
Stresowplatz,autobus,A5,1965154,"52.53362877636616, 13.206781830760963",
Breite Straße Ecke Charlottenstraße,autobus,A5,1965155,,
Rathaus Spandau,autobus,A5,1965156,"52.534578361518356, 13.199490942441287",
Zeppelinstrasse Ecke Seegefelderstrasse,autobus,A5,1965157,,
Falkenseerchaussee Ecke Zeppelinstrasse,autobus,A5,1965158,,
Waldkrankenhaus,autobus,A5,1965159,"52.56214542863615, 13.158340085815741",
"Spandau, Landesnervenklinik",autobus,A5,1965160,,
S-Bhf. Wannsee,autobus,A6,1965161,,
Königstrasse Ecke Kronprinzessinnenweg,autobus,A6,1965162,,
Pfaueninselschaussee Ecke Königstrasse,autobus,A6,1965163,,
Friedenstrasse Ecke Königstrasse,autobus,A6,1965164,,
Schäferberg,autobus,A6,1965165,"52.41562661861071, 13.12630868100336",
Nikolskoerweg Ecke Königstrasse,autobus,A6,1965166,,
Glienicker Brücke,autobus,A6,1965167,"52.413474089031965, 13.091235881924467",
"Haselhorst, Kirche",autobus,A10,1965168,"52.5468281751583, 13.237065889883622",
Paulsternstrasse Ecke Nonnendamm,autobus,A10,1965169,,
Verwaltungs-Gebaüde,autobus,A10,1965170,,
Spandauerdamm Ecke Fürstenbrunnerweg,autobus,A10,1965171,,
U-Bhf. Kaiserdamm,autobus,A10,1965172,"52.50999451351762, 13.28180313022396",
Masurenallee Ecke Messedamm,autobus,A10,1965173,,
Amtsgericht,autobus,A10,1965174,"52.50682617853116, 13.297391449613752",
Kurfürstendamm Ecke Joachim-Friedrichstrasse,autobus,A10,1965175,"52.49800511755257, 13.296199745571476",
Rathenauplatz,autobus,A10,1965176,"52.49561134930413, 13.286573746568635",
Elsterplatz,autobus,A10,1965177,"52.47977982878401, 13.285507613099716",
Hundekehlestrasse Ecke Warnemu nderstrasse,autobus,A10,1965178,,
Königin-Luise-Strasse Ecke Pacelliallee,autobus,A10,1965179,"52.45831130961841, 13.287126800851055",
U-Bhf. Thielplatz,autobus,A10,1965180,"52.45104520805668, 13.281736418792137",
Berlinerstrasse Ecke Thielallee,autobus,A10,1965181,,
Berlinerstrasse Ecke Sundgauerstrasse,autobus,A10,1965182,,
Teltowerdamm Ecke Clayallee,autobus,A10,1965183,"52.435060140913535, 13.260415407977545",
Teltowerdamm Ecke Machnowerstrasse,autobus,A10,1965184,,
Behring-Krankenhaus,autobus,A10,1965185,"52.42410894567823, 13.251764544509987",
Lupsteinerweg Ecke Sachtlebenstrasse,autobus,A10,1965186,,
Saargemünderstrasse Ecke Clayallee,autobus,A11,1965187,,
Ihnestrasse Ecke Garystrasse,autobus,A11,1965188,,
Corrensplatz,autobus,A11,1965189,"52.446014012041694, 13.284264679815902",
Unter den Eichen Ecke Habelschwendterallee,autobus,A11,1965190,,
Gardeschützerweg Ecke Drakestrasse,autobus,A11,1965191,,
Ringstrasse Ecke Drakestrasse,autobus,A11,1965192,,
Wiesenbaude,autobus,A11,1965193,"52.430495242672045, 13.31180861060395",
Ostrpreußendamm Ecke Königsbergerstrasse,autobus,A11,1965194,,
Marienstrasse Ecke Königsbergerstrasse,autobus,A11,1965195,,
Morgensternstrasse Ecke Königsbergerstrasse,autobus,A11,1965196,,
Kranoldplatz,autobus,A11,1965197,"52.427774762936416, 13.326473583049795",
Langestrasse Ecke Lorenzstrasse,autobus,A11,1965198,,
Hildburghauserstrasse Ecke Mariannenstrasse,autobus,A11,1965199,,
Stadtilmerweg,autobus,A11,1965200,,
"Marienelde, Alt-Marienfelde",autobus,A11,1965201,,
Gartenstrasse Ecke Bernauerstrasse,autobus,A12,1965202,,
Grenzstrasse Ecke Ackerstrasse,autobus,A12,1965203,,
U-Bhf. Leopold-Platz,autobus,A12,1965204,"52.54640033291444, 13.359096803326494",
U-Bhf. Seestrasse,autobus,A12,1965205,"52.550315408708514, 13.352298502985231",
Bristolstrasse Ecke Barfusstrasse,autobus,A12,1965206,"52.55830888506821, 13.35117447644734",
Emmentalerstrasse Ecke Aroserallee,autobus,A12,1965207,,
Lindauerallee Ecke Roedernallee,autobus,A12,1965208,,
Tessenowstrasse Ecke Roedernallee,autobus,A12,1965209,"52.58314995749463, 13.343694721204912",
Rathaus Reinickendorf,autobus,A12,1965210,"52.591657836908254, 13.32633527572607",
Cyclopstrasse Ecke Hermsdorferstrasse,autobus,A12,1965211,,
Zabel-Krüger-Damm Ecke Oraniendamm,autobus,A12,1965212,,
Almutstrasse Ecke Berlinerstrasse,autobus,A12,1965213,,
Hermsdorferdamm Ecke Berlinerstrasse,autobus,A12,1965214,,
Zeitingerplatz,autobus,A12,1965215,,
Donnersmarkplatz,autobus,A12,1965216,,
Hainbuchenstrasse Ecke Stolzingstrasse,autobus,A12,1965217,,
"Heiligensee, Alt-Heiligensee",autobus,A13,1965218,,
Am Dachsbau Ecke Heiligenseestrasse,autobus,A13,1965219,,
Gabelung,autobus,A13,1965220,"52.59988612656876, 13.25204128545515",
Ruppinerchaussee Ecke Heiligenseestrasse,autobus,A13,1965221,,
U-Bhf. Tegel,autobus,A13,1965222,"52.589503132547385, 13.283630715732999",
Bernauerstrasse Ecke Berlinerstrasse,autobus,A13,1965223,,
Krankenhaus Tegel-Süd,autobus,A13,1965224,"52.57573397877684, 13.278749331662",
Strasse nach Saatwinkel Ecke Bernauerstrasse,autobus,A13,1965225,,
Paulsternstrasse Ecke Gartenfelderstrasse,autobus,A13,1965226,"52.544121961729175, 13.247010457215051",
Daumstrasse Ecke Am Juliusturm,autobus,A13,1965227,,
Carl-Schurzstrasse Ecke Am Juliusturm,autobus,A13,1965228,,
Seeburgerstrasse Ecke Klosterstrasse,autobus,A13,1965229,"52.529141992099056, 13.195584778575654",
Päwesinerweg Ecke Seeburgerstrasse,autobus,A13,1965230,,
Heerstrasse Ecke Wilhelmstrasse,autobus,A13,1965231,"52.51662457723462, 13.179022303033726",
Weinmeisterhornweg Ecke Wilhelmstrasse,autobus,A13,1965232,,
Mattenbuder Pfad Ecke Henningsdorferstrasse,autobus,A14,1965233,,
Ruppinerchaussee Ecke Henningsdorferstrasse,autobus,A14,1965234,,
Schulzendorferstrasse Ecke Ruppinerchaussee,autobus,A14,1965235,,
Heiligenseestrasse Ecke Karolinenstrasse,autobus,A14,1965236,,
Ziekowstrasse Ecke Gorkistrasse,autobus,A14,1965237,"52.59058635821372, 13.292106368112313",
"Alt-Wittenau, Rathaus Reinickendorf",autobus,A14,1965238,,
Aroserallee Ecke Lindauerallee,autobus,A14,1965239,,
Kopenhagenerstrasse Ecke Klemkestrasse,autobus,A14,1965240,,
Klemkestrasse Ecke Sommerstrasse,autobus,A14,1965241,,
Pankowerallee Ecke Provinzstrasse,autobus,A14,1965242,,
Osloerstrasse Ecke Drontheimerstrasse,autobus,A14,1965243,,
Pankstrasse Ecke Badstrasse,autobus,A14,1965244,"52.55227404292705, 13.381387201509149",
U-Bhf. Gresundbrunnen,autobus,A14,1965245,,
Rügenerstrasse Ecke Brunnenstrasse,autobus,A14,1965246,,
Lübaserstrasse Ecke Eichorsterweg,autobus,A15,1965247,,
Cyclopstrasse Ecke Oranienburgerstrasse,autobus,A15,1965248,,
Alt-Wittenau Ecke Oranienburgerstrasse,autobus,A15,1965249,"52.58969312574067, 13.334180930412149",
Breitenbachstrasse Ecke Eichborndamm,autobus,A15,1965250,"52.57783789535704, 13.314837431368987",
Holzhauserstrasse Ecke Breitenbachstrasse,autobus,A15,1965251,,
Borsigwalderweg Ecke Ecke Conradstrasse,autobus,A15,1965252,,
Gorkistrasse Ecke Ziekowstrasse,autobus,A15,1965253,"52.59056318133497, 13.291987805164116",
Hermsdorferdamm Ecke Karolinenstrasse,autobus,A15,1965254,,
Schulzendorferstrasse Ecke Hermsdorferdamm,autobus,A15,1965255,,
Dominikus Krankenhaus,autobus,A15,1965256,,
Donersmarkplatz,autobus,A15,1965257,,
Zeitlingerplatz,autobus,A15,1965258,,
Am Pilz,autobus,A15,1965259,"52.64251497264632, 13.300908054411988",
Invalidensiedlung,autobus,A15,1965260,,
Osloerstrasse Ecke Koloniestrasse,autobus,A16,1965261,,
Luise-Schroeder-Platz,autobus,A16,1965262,,
Virchow-Krankenhaus,autobus,A16,1965263,"52.54371513062133, 13.339317916518894",
Fennstrasse Ecke Tegelerstrasse,autobus,A16,1965264,,
Wilsnackerstrasse Ecke Perlebergerstrasse,autobus,A16,1965265,,
Hansaplatz,autobus,A16,1965266,"52.5179343319099, 13.342038193257153",
Großer Stern,autobus,A16,1965267,"52.514524715463295, 13.349933192922938",
Lützowplatz,autobus,A16,1965268,"52.505029017314186, 13.351822867208506",
Nollendorfplatz,autobus,A16,1965269,"52.49968843634292, 13.353086438468269",
Wiesbadenstrasse Ecke Südwestkorso,autobus,A16,1965270,,
Englerallee Ecke Su dwestkorso,autobus,A16,1965271,,
"Grunewald, Fontanestrasse",autobus,A17,1965272,"52.48728923056679, 13.263800173256355",
Hagenplatz,autobus,A17,1965273,"52.483382973651, 13.265818700272884",
Roseneck,autobus,A17,1965274,"52.47580089902253, 13.282411270445099",
Warnemünderstrasse Ecke Breitestrasse,autobus,A17,1965275,,
U-Bhf. Rüdesheimerplatz,autobus,A17,1965276,,
Schloßstrasse Ecke Rheinstrasse,autobus,A17,1965277,"52.46496454491197, 13.328487911230798",
Rathaus Steglitz,autobus,A17,1965278,"52.45563377647203, 13.321050784344678",
Stadtpark,autobus,A17,1965279,"52.44890555557147, 13.338827669086982",
Stadion Lichterfelde,autobus,A17,1965280,"52.43867922703144, 13.325050443019501",
Königsbergerstrasse Ecke Ostpreußendamm,autobus,A17,1965281,,
Oberhoferplatz,autobus,A17,1965282,,
Saaleckplatz,autobus,A17,1965283,"52.41629158246214, 13.323941962356194",
Sophie-Charlotte-Strasse Ecke Clayallee,autobus,A18,1965284,,
Scharfestrasse Ecke Clayallee,autobus,A18,1965285,,
Mittelstrasse Ecke Potsdamerstrasse,autobus,A18,1965286,,
Wolzogenstrasse Ecke Potsdamerchaussee,autobus,A18,1965287,,
Spanischeallee Ecke Potsdamerchaussee,autobus,A18,1965288,,
Waldfriedhof,autobus,A18,1965289,"52.42599572508999, 13.209246048971062",
Quantzstrasse Ecke Potsdamerchaussee,autobus,A18,1965290,,
Kronprinzessinnenweg Ecke Königsstrasse,autobus,A18,1965291,,
Am Großen Wannsee Ecke Königsstrasse,autobus,A18,1965292,,
Pfaueninselchaussee Ecke Königsstrasse,autobus,A18,1965293,,
Stölpchensee,autobus,A18,1965294,"52.409430239790396, 13.14381794619846",
Machnowerstrasse Ecke Königsweg,autobus,A18,1965295,"52.39761381021893, 13.143659401544761",
Erdenerstrasse Ecke Königsallee,autobus,A19,1965296,,
Wilmersdorferstrasse Ecke Kurfürstendamm,autobus,A19,1965297,,
Olivaerplatz,autobus,A19,1965298,,
Joachimstrasse Ecke Kurfürstendamm,autobus,A19,1965299,,
Breitscheidplatz,autobus,A19,1965300,"52.504438063129996, 13.33564615707506",
Wittenbergplatz,autobus,A19,1965301,"52.50188939146253, 13.342697883756577",
Potsdamerstrasse Ecke Bülowstrasse,autobus,A19,1965302,,
Bautzenerstrasse Ecke Yorckstrasse,autobus,A19,1965303,,
Katzbachstrasse Ecke Mehringdamm,autobus,A19,1965304,,
Mehringdamm,autobus,A19,1965305,"52.49293917608851, 13.38772030059097",
Flughafen Tempelhof,autobus,A19,1965306,,
"Tegelort, Almazeile",autobus,A20,1965307,,
Gerlindeweg Ecke Friederikestrasse,autobus,A20,1965308,"52.57564385703113, 13.228964845529648",
Falkenplatz,autobus,A20,1965309,"52.58490937545724, 13.227619925618022",
Freiheitsweg,autobus,A20,1965310,"52.589234484667436, 13.241140559071075",
Heiligenseestrasse Ecke Heiligenseestrasse,autobus,A20,1965311,,
Karolinenstrasse Ecke Hermsdorferdamm,autobus,A20,1965312,"52.59678679258494, 13.276661373436578",
Hatzfeldtallee Ecke Gorkistrasse,autobus,A20,1965313,,
Martin-Luther-Friedhaus,autobus,A20,1965314,,
Freie Scholle,autobus,A20,1965315,"52.599851537868666, 13.301736158422598",
Waldhornstrasse Ecke Waidmannslusterdamm,autobus,A20,1965316,,
Cyclopstrasse Ecke Waidmannslusterdamm,autobus,A20,1965317,,
Oraniendamm Ecke Waidmannslusterdamm,autobus,A20,1965318,,
Am Vierrutenberg Ecke Zabel-Krüger-Damm,autobus,A20,1965319,"52.61351518095798, 13.343830308232075",
Lübars Dorfaue,autobus,A20,1965320,,
Wilhelmsruher Damm/Wentowsteig,autobus,A21,1965321,,
Oranienburgerstrasse Ecke Wilhelmsruherdamm,autobus,A21,1965322,,
Alt-Wittenau Ecke Eichborndamm,autobus,A21,1965323,"52.59187977745068, 13.32645957736823",
Scharnweberstrasse Ecke Eichborndamm,autobus,A21,1965324,,
Kurt-Schumacher-Platz,autobus,A21,1965325,"52.563438249109005, 13.32713028618972",
Kaserne Südtor,autobus,A21,1965326,"52.55685969560147, 13.3084342409763",
Heckerdamm Ecke Kurt-Schumacherdamm,autobus,A21,1965327,,
Olbersstrasse Ecke Kurt-Schumacherdamm,autobus,A21,1965328,,
Luisenplatz,autobus,A21,1965329,"52.52005408723936, 13.2995133852506",
Kantstrasse,autobus,A21,1965330,"52.50678794910284, 13.302320269833038",
Stuttgarter Platz,autobus,A21,1965331,"52.50551610729052, 13.302923303561508",
Hohenzollerndamm Ecke Seesenerstrasse,autobus,A21,1965332,,
"Moabit, Wiebestrasse",autobus,A24,1965333,,
Gotzkowskystrasse Ecke Huttenstrasse,autobus,A24,1965334,,
Stromstrasse Ecke Turmstrasse,autobus,A24,1965335,"52.526341844675855, 13.343124963846464",
Rathenowerstrasse Ecke Turmmstrasse,autobus,A24,1965336,,
Alt-Moabit Ecke Rathenowerstrasse,autobus,A24,1965337,,
John-Foster-Dulles Ecke Spreeweg,autobus,A24,1965338,,
Tiergartenstrasse Ecke Großer Stern,autobus,A24,1965339,,
Potsdamerstrasse Ecke Schöneberger Ufer,autobus,A24,1965340,,
Hafenplatz,autobus,A24,1965341,"52.50392083524772, 13.375479875476426",
Askanischer Platz,autobus,A24,1965342,"52.50447897041404, 13.382295467838158",
U-Bhf. Hallesches Tor,autobus,A24,1965343,"52.497910015148264, 13.391307667735301",
Alexandrinenstrasse Ecke Neuendburgerstrasse,autobus,A24,1965344,,
Gneisenaustrasse Ecke Zossenerstrasse,autobus,A24,1965345,,
Unionplatz,autobus,A25,1965346,"52.533059397499464, 13.337278814540305",
Gotzkowskystrasse,autobus,A25,1965347,"52.527187214573765, 13.330550930001301",
Ernst-Reuter-Platz,autobus,A25,1965348,"52.511591823135106, 13.322571528312595",
Bhf. Zoo,autobus,A25,1965349,"52.507029532025605, 13.333220118900503",
Kurfürstendamm Ecke Joachimstalerstrasse,autobus,A25,1965350,"52.503821761621026, 13.331324056667572",
Lietzenburgerstrasse Ecke Joachimstalerstrasse,autobus,A25,1965351,,
Pariserstrasse Ecke Bundesallee,autobus,A25,1965352,,
Kaisereiche,autobus,A25,1965353,"52.46896806014468, 13.332614886077709",
Grazerplatz,autobus,A25,1965354,,
Attilaplatz,autobus,A25,1965355,"52.45590179888225, 13.376512495751076",
Tempelhoferdamm Ecke Ordensmeisterstrasse,autobus,A25,1965356,,
Gottlieb-Dunkelstrasse Ecke Germaniastrasse,autobus,A25,1965357,,
Britzerdamm Ecke Tempelhoferweg,autobus,A25,1965358,,
