stop_name,type,line_name,stop_id,location,identifier,neighbourhood,district,east_west,postal_code
Schloßstrasse Ecke Bundesallee,autobus,AS2,19651135_west,"52.46494077,13.32851361",,Friedenau,Tempelhof-Schöneberg,west,12161
Canovastrasse Ecke Thorwaldsenstrasse,autobus,AS2,19651136_west,"52.46303228,13.34275862",,Steglitz,Steglitz-Zehlendorf,west,12157
Attilaplatz,autobus,AS2,19651137_west,"52.45590180,13.37651250",,Tempelhof,Tempelhof-Schöneberg,west,12105
Mariendorfer Damm Ecke Kaiserstrasse,autobus,AS2,19651138_west,"52.44555364,13.38578300",,Mariendorf,Tempelhof-Schöneberg,west,12109
Alt-Mariendorf Ecke Mariendorfer Damm,autobus,AS2,19651139_west,"52.44019477,13.38731753","nan, nan",Mariendorf,Tempelhof-Schöneberg,west,12107
Tauernallee Ecke Mariendorfer Damm,autobus,AS2,19651140_west,"52.42328224,13.39615754",,Mariendorf,Tempelhof-Schöneberg,west,12107
Buckower Chaussee Ecke Lichtenrader Damm,autobus,AS2,19651141_west,"52.41457113,13.40120395",,Lichtenrade,Tempelhof-Schöneberg,west,12349
Goethestrasse Ecke Lichtenrader Damm,autobus,AS2,19651142_west,"52.40441063,13.40618736",,Lichtenrade,Tempelhof-Schöneberg,west,12305
Goltzstrasse Ecke Lichtenrader Damm,autobus,AS2,19651143_west,"52.38741231,13.40969616",,Lichtenrade,Tempelhof-Schöneberg,west,12305
Steinstrasse Ecke Bahnhofstrasse,autobus,AS2,19651144_west,"52.38670377,13.39856724",,Lichtenrade,Tempelhof-Schöneberg,west,12307
Blohmstrasse Ecke Wünsdorferstrasse,autobus,AS2,19651145_west,"52.38867997,13.39435043",,Lichtenrade,Tempelhof-Schöneberg,west,12307
Bhf. Zoo,autobus,AS3,19651146_west,"52.50702953,13.33322012",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Kurfürstendamm Ecke Joachimthalerstrasse,autobus,AS3,19651147_west,"52.50381681,13.33133158",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Rankeplatz,autobus,AS3,19651148_west,"52.50042978,13.33086733",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
U-Bhf. Spichernstrasse,autobus,AS3,19651149_west,"52.49666209,13.33063500","nan, nan",Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
U-Bhf. Fehrbelliner Platz,autobus,AS3,19651150_west,"52.49039093,13.31417746",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
Seesenerstrasse Ecke Hohenzollerndamm,autobus,AS3,19651151_west,"52.48846116,13.30215002",,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Elsterplatz,autobus,AS3,19651152_west,"52.47977983,13.28550761",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Roseneck,autobus,AS3,19651153_west,"52.47580090,13.28241127",,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Pücklerstrasse Ecke Clayallee,autobus,AS3,19651154_west,"52.46857085,13.27839710",,Dahlem,Steglitz-Zehlendorf,west,14195
Königin-Luise-Strasse Ecke Clayallee,autobus,AS3,19651155_west,"52.46048317,13.27487914",,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Oskar-Helene-Heim,autobus,AS3,19651156_west,"52.45027901,13.27036199",,Dahlem,Steglitz-Zehlendorf,west,14195
Sundgauerstrasse Ecke Clayallee,autobus,AS3,19651157_west,"52.44557392,13.26767122",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Winifriedstrasse Ecke Clayallee,autobus,AS3,19651158_west,"52.43922923,13.26287138",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Clayallee Ecke Berlinerstrasse,autobus,AS3,19651159_west,"52.43506128,13.26045832",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Rathaus Zehlendorf,autobus,AS3,19651160_west,"52.43320752,13.25953192",,Zehlendorf,Steglitz-Zehlendorf,west,14169
Bhf. Zoo,autobus,AS4,19651161_west,"52.50702953,13.33322012",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Savignyplatz,autobus,AS4,19651162_west,"52.50585291,13.32187247",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Leibnizstrasse Ecke Kantstrasse,autobus,AS4,19651163_west,"52.50628812,13.31395372",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10625
Wilmersdorferstrasse Ecke Kantstrasse,autobus,AS4,19651164_west,"52.50669450,13.30667544",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Amtsgericht,autobus,AS4,19651165_west,"52.50682618,13.29739145",,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Wundtstrasse Ecke Neue Kantstrasse,autobus,AS4,19651166_west,"52.50644122,13.28374229",,Charlottenburg,Charlottenburg-Wilmersdorf,west,14057
Messedamm Ecke Neue Kantstrasse,autobus,AS4,19651167_west,"52.50646481,13.28039967",,Westend,Charlottenburg-Wilmersdorf,west,14057
Spanische Allee Ecke Kronprinzessinnenweg,autobus,AS4,19651168_west,"52.43381203,13.18936731",,Nikolassee,Steglitz-Zehlendorf,west,14129
Bhf. Wannsee,autobus,AS4,19651169_west,"52.42151302,13.17810257",,Wannsee,Steglitz-Zehlendorf,west,14109
Am Großen Wannsee Ecke Königstrasse,autobus,AS4,19651170_west,"52.42050256,13.16717980",,Wannsee,Steglitz-Zehlendorf,west,14109
Rathaus Wannsee,autobus,AS4,19651171_west,"52.41842454,13.14881635",,Wannsee,Steglitz-Zehlendorf,west,14109
"Stölpchensee, Wilhelmplatz",autobus,AS4,19651172_west,"52.41240583,13.14164452",,Wannsee,Steglitz-Zehlendorf,west,14109
Kladow,ferry,Kladow <> Wannsee,19651173_west,"52.45151499,13.14796194",,Kladow,Spandau,west,14089
Wannsee,ferry,Kladow <> Wannsee,19651174_west,"52.42192802,13.17581596",,Wannsee,Steglitz-Zehlendorf,west,14109
Gesundbrunnen,s-bahn,KBS 100,19651175_west,"52.54861111,13.38944444",Q111239092,Gesundbrunnen,Mitte,west,13357
Wedding,s-bahn,KBS 100,19651176_west,"52.54250000,13.36610000",Q638604,Wedding,Mitte,west,13353
Putlitzstr.,s-bahn,KBS 100,19651177_west,"52.53600000,13.34400000",Q465972,Moabit,Mitte,west,10559
Beusselstr.,s-bahn,KBS 100,19651178_west,"52.53444444,13.32916667",Q323219,Moabit,Mitte,west,10553
Jungfernheide,s-bahn,KBS 100,19651179_west,"52.53035000,13.29943333",Q110977325,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,10589
Westend,s-bahn,KBS 100,19651180_west,"52.51810000,13.28440000",Q323214,Charlottenburg,Charlottenburg-Wilmersdorf,west,14059
Witzleben,s-bahn,KBS 100,19651181_west,"52.50780000,13.28360000",Q321266,Charlottenburg,Charlottenburg-Wilmersdorf,west,14057
Westkreuz,s-bahn,KBS 100,19651182_west,"52.50110000,13.28390000",Q678125,Charlottenburg,Charlottenburg-Wilmersdorf,west,14055
Halensee,s-bahn,KBS 100,19651183_west,"52.49610000,13.29060000",Q800476,Halensee,Charlottenburg-Wilmersdorf,west,10711
Hohenzollerndamm,s-bahn,KBS 100,19651184_west,"52.48850000,13.30040000",Q800503,Halensee,Charlottenburg-Wilmersdorf,west,10709
Schmargendorf,s-bahn,KBS 100,19651185_west,"52.47967222,13.31244167",Q302810,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
Wilmersdorf,s-bahn,KBS 100,19651186_west,"52.47765833,13.32852500",Q464094,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Innsbrucker Platz,s-bahn,KBS 100,19651187_west,"52.47860000,13.34390000",Q111263876,Schöneberg,Tempelhof-Schöneberg,west,10827
Schöneberg,s-bahn,KBS 100,19651188_west,"52.47940000,13.35170000",Q543855,Schöneberg,Tempelhof-Schöneberg,west,10827
Papestr.,s-bahn,KBS 100,19651189_west,"52.47560000,13.36440000",Q111323139,Schöneberg,Tempelhof-Schöneberg,west,10829
Tempelhof,s-bahn,KBS 100,19651190_west,"52.47080000,13.38540000",Q111264368,Tempelhof,Tempelhof-Schöneberg,west,12099
Hermannstr.,s-bahn,KBS 100,19651191_west,"52.46750000,13.43111111",Q111263802,Neukölln,Neukölln,west,12051
Neukölln,s-bahn,KBS 100,19651192_west,"52.46916667,13.44166667",Q111325412,Neukölln,Neukölln,west,12055
Sonnenallee,s-bahn,KBS 100,19651193_west,"52.47300000,13.45580000",Q481364,Neukölln,Neukölln,west,12055
Gesundbrunnen,s-bahn,KBS 100a,19651194_west,"52.54861111,13.38944444",Q111239092,Gesundbrunnen,Mitte,west,13357
Wedding,s-bahn,KBS 100a,19651195_west,"52.54250000,13.36610000",Q638604,Wedding,Mitte,west,13353
Putlitzstr.,s-bahn,KBS 100a,19651196_west,"52.53600000,13.34400000",Q465972,Moabit,Mitte,west,10559
Beusselstr.,s-bahn,KBS 100a,19651197_west,"52.53444444,13.32916667",Q323219,Moabit,Mitte,west,10553
Jungfernheide,s-bahn,KBS 100a,19651198_west,"52.53035000,13.29943333",Q110977325,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,10589
Siemensstadt-Fürstenbrunn,s-bahn,KBS 100a,19651199_west,"52.52800000,13.26950000",Q18747940,Westend,Charlottenburg-Wilmersdorf,west,14050
Spandau,s-bahn,KBS 100a,19651200_west,"52.53200000,13.20890000",Q800491,Spandau,Spandau,west,13597
Spandau West,s-bahn,KBS 100a,19651201_west,"52.53470000,13.19580000",Q111325678,Spandau,Spandau,west,13597
Staaken,s-bahn,KBS 100a,19651202_west,"52.53780000,13.14140000",Q477545,Staaken,Spandau,west,13591
Jungfernheide,s-bahn,KBS 100b,19651203_west,"52.53035000,13.29943333",Q110977325,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,10589
Wernerwerk,s-bahn,KBS 100b,19651204_west,"52.53486300,13.27599000",Q96077001,Siemensstadt,Spandau,west,13629
Siemensstadt,s-bahn,KBS 100b,19651205_west,"52.53923000,13.26365000",Q96080453,Siemensstadt,Spandau,west,13629
Gartenfeld,s-bahn,KBS 100b,19651206_west,"52.54695000,13.24882000",Q96080469,Siemensstadt,Spandau,west,13629
Heiligensee,s-bahn,KBS 100c,19651207_west,"52.62470000,13.22920000",Q800475,Heiligensee,Reinickendorf,west,13503
Schulzendorf (b Tegel),s-bahn,KBS 100c,19651208_west,"52.61280000,13.24620000",Q800487,Heiligensee,Reinickendorf,west,13503
Tegel,s-bahn,KBS 100c,19651209_west,"52.58860000,13.28940000",Q800493,Tegel,Reinickendorf,west,13507
Eichbornstr.,s-bahn,KBS 100c,19651210_west,"52.57760000,13.31690000",Q800500,Reinickendorf,Reinickendorf,west,13403
Wittenau (Kremmener Bahn),s-bahn,KBS 100c,19651211_west,"52.59701300,13.33432900",Q111264319,Wittenau,Reinickendorf,west,13437
Reinickendorf,s-bahn,KBS 100c,19651212_west,"52.57790000,13.35060000",Q800496,Reinickendorf,Reinickendorf,west,13407
Schönholz,s-bahn,KBS 100c,19651213_west,"52.57140000,13.38140000",Q800490,Reinickendorf,Reinickendorf,west,13409
Wollankstr.,s-bahn,KBS 100c,19651214_west,"52.56515250,13.39236270",Q800515,Pankow,Pankow,west,13187
Gesundbrunnen,s-bahn,KBS 100c,19651215_west,"52.54861111,13.38944444",Q111239092,Gesundbrunnen,Mitte,west,13357
Humboldthain,s-bahn,KBS 100c,19651216_west,"52.54510000,13.37960000",Q481276,Gesundbrunnen,Mitte,west,13357
Friedrichstr.,s-bahn,KBS 100c,19651217_west,"52.52027778,13.38694444",Q111219456,Mitte,Mitte,west,10117
Anhalter Bahnhof,s-bahn,KBS 100c,19651218_west,"52.50305556,13.38194444",Q111324573,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Yorckstr.,s-bahn,KBS 100c,19651219_west,"52.49177778,13.37214167",Q21776729,Schöneberg,Tempelhof-Schöneberg,west,10965
Papestr.,s-bahn,KBS 100c,19651220_west,"52.47560000,13.36440000",Q111323139,Schöneberg,Tempelhof-Schöneberg,west,10829
Priesterweg,s-bahn,KBS 100c,19651221_west,"52.46010000,13.35630000",Q800508,Schöneberg,Tempelhof-Schöneberg,west,12157
Mariendorf,s-bahn,KBS 100c,19651222_west,"52.44780000,13.36090000",Q800497,Tempelhof,Tempelhof-Schöneberg,west,12105
Marienfelde,s-bahn,KBS 100c,19651223_west,"52.42420000,13.37470000",Q800485,Marienfelde,Tempelhof-Schöneberg,west,12277
Buckower Ch.,s-bahn,KBS 100c,19651224_west,"52.41030000,13.38290000",Q800499,Marienfelde,Tempelhof-Schöneberg,west,12277
Lichtenrade,s-bahn,KBS 100c,19651225_west,"52.38760000,13.39630000",Q6543354,Lichtenrade,Tempelhof-Schöneberg,west,12307
Gesundbrunnen,s-bahn,KBS 100d,19651226_west,"52.54861111,13.38944444",Q111239092,Gesundbrunnen,Mitte,west,13357
Humboldthain,s-bahn,KBS 100d,19651227_west,"52.54510000,13.37960000",Q481276,Gesundbrunnen,Mitte,west,13357
Friedrichstr.,s-bahn,KBS 100d,19651228_west,"52.52027778,13.38694444",Q111219456,Mitte,Mitte,west,10117
Anhalter Bahnhof,s-bahn,KBS 100d,19651229_west,"52.50305556,13.38194444",Q111324573,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Yorckstr.,s-bahn,KBS 100d,19651230_west,"52.49177778,13.37214167",Q21776729,Schöneberg,Tempelhof-Schöneberg,west,10965
Papestr.,s-bahn,KBS 100d,19651231_west,"52.47560000,13.36440000",Q111323139,Schöneberg,Tempelhof-Schöneberg,west,10829
Priesterweg,s-bahn,KBS 100d,19651232_west,"52.46010000,13.35630000",Q800508,Schöneberg,Tempelhof-Schöneberg,west,12157
Südende,s-bahn,KBS 100d,19651233_west,"52.44810000,13.35360000",Q800511,Steglitz,Steglitz-Zehlendorf,west,12247
Lankwitz,s-bahn,KBS 100d,19651234_west,"52.43860000,13.34170000",Q800481,Lankwitz,Steglitz-Zehlendorf,west,12247
Lichterfelde Ost,s-bahn,KBS 100d,19651235_west,"52.43000000,13.32890000",Q111311299,Lichterfelde,Steglitz-Zehlendorf,west,12209
Lichterfelde Süd,s-bahn,KBS 100d,19651236_west,"52.41000000,13.30860000",Q800482,Lichterfelde,Steglitz-Zehlendorf,west,12207
Frohnau,s-bahn,KBS 100e,19651237_west,"52.63250000,13.29020000",Q800472,Frohnau,Reinickendorf,west,13465
Hermsdorf,s-bahn,KBS 100e,19651238_west,"52.61780000,13.30690000",Q263189,Hermsdorf,Reinickendorf,west,13467
Waidmannslust,s-bahn,KBS 100e,19651239_west,"52.60640000,13.32100000",Q800492,Waidmannslust,Reinickendorf,west,13469
Wittenau (Nordbahn),s-bahn,KBS 100e,19651240_west,"52.59701300,13.33432900",Q111264319,Wittenau,Reinickendorf,west,13437
Wilhelmsruh,s-bahn,KBS 100e,19651241_west,"52.58140000,13.36310000",Q800495,Reinickendorf,Reinickendorf,west,13407
Schönholz,s-bahn,KBS 100e,19651242_west,"52.57140000,13.38140000",Q800490,Reinickendorf,Reinickendorf,west,13409
Wollankstr.,s-bahn,KBS 100e,19651243_west,"52.56515250,13.39236270",Q800515,Pankow,Pankow,west,13187
Gesundbrunnen,s-bahn,KBS 100e,19651244_west,"52.54861111,13.38944444",Q111239092,Gesundbrunnen,Mitte,west,13357
Humboldthain,s-bahn,KBS 100e,19651245_west,"52.54510000,13.37960000",Q481276,Gesundbrunnen,Mitte,west,13357
Friedrichstr.,s-bahn,KBS 100e,19651246_west,"52.52027778,13.38694444",Q111219456,Mitte,Mitte,west,10117
Anhalter Bahnhof,s-bahn,KBS 100e,19651247_west,"52.50305556,13.38194444",Q111324573,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Großgörschenstr.,s-bahn,KBS 100e,19651248_west,"52.49227450,13.36785880",Q21776726,Schöneberg,Tempelhof-Schöneberg,west,10783
Schöneberg,s-bahn,KBS 100e,19651249_west,"52.47940000,13.35170000",Q543855,Schöneberg,Tempelhof-Schöneberg,west,10827
Friedenau,s-bahn,KBS 100e,19651250_west,"52.47000000,13.34100000",Q800471,Schöneberg,Tempelhof-Schöneberg,west,12159
Feuerbachstr.,s-bahn,KBS 100e,19651251_west,"52.46361111,13.33277778",Q800501,Steglitz,Steglitz-Zehlendorf,west,12157
Steglitz,s-bahn,KBS 100e,19651252_west,"52.45620000,13.32160000",Q111264179,Steglitz,Steglitz-Zehlendorf,west,12165
Botanischer Garten,s-bahn,KBS 100e,19651253_west,"52.44806000,13.30722000",Q800498,Lichterfelde,Steglitz-Zehlendorf,west,12203
Lichterfelde West,s-bahn,KBS 100e,19651254_west,"52.44330000,13.29470000",Q111327103,Lichterfelde,Steglitz-Zehlendorf,west,12205
Sundgauer Str.,s-bahn,KBS 100e,19651255_west,"52.43629100,13.27377200",Q800513,Zehlendorf,Steglitz-Zehlendorf,west,14169
Zehlendorf,s-bahn,KBS 100e,19651256_west,"52.43090000,13.25840000",Q737962,Zehlendorf,Steglitz-Zehlendorf,west,14163
Lindenthaler Allee,s-bahn,KBS 100e,19651257_west,"52.43750000,13.23250000",Q315891,Zehlendorf,Steglitz-Zehlendorf,west,14163
Schlachtensee,s-bahn,KBS 100e,19651258_west,"52.44010000,13.21530000",Q800509,Zehlendorf,Steglitz-Zehlendorf,west,14129
Nikolassee,s-bahn,KBS 100e,19651259_west,"52.43170000,13.19330000",Q637052,Nikolassee,Steglitz-Zehlendorf,west,14129
Wannsee,s-bahn,KBS 100e,19651260_west,"52.42140000,13.17920000",Q111325896,Wannsee,Steglitz-Zehlendorf,west,14109
Zehlendorf,s-bahn,KBS 100f,19651261_west,"52.43090000,13.25840000",Q737962,Zehlendorf,Steglitz-Zehlendorf,west,14163
Düppel-Kleinmachnow,s-bahn,KBS 100f,19651262_west,"52.42138889,13.22666667",Q44763529,Nikolassee,Steglitz-Zehlendorf,west,14163
Friedrichstr.,s-bahn,KBS 100g,19651263_west,"52.52027778,13.38694444",Q111219456,Mitte,Mitte,west,10117
Lehrter Stadtbahnhof,s-bahn,KBS 100g,19651264_west,"52.52530000,13.36940000",Q821299,Moabit,Mitte,west,10557
Bellevue,s-bahn,KBS 100g,19651265_west,"52.52000000,13.34805556",Q374018,Hansaviertel,Mitte,west,10557
Tiergarten,s-bahn,KBS 100g,19651266_west,"52.51440000,13.33650000",Q572112,Hansaviertel,Mitte,west,10555
Zoologischer Garten,s-bahn,KBS 100g,19651267_west,"52.50722222,13.33250000",Q111326238,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Savignyplatz,s-bahn,KBS 100g,19651268_west,"52.50517460,13.31906590",Q554382,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Charlottenburg,s-bahn,KBS 100g,19651269_west,"52.50472222,13.30333333",Q111326217,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Westkreuz,s-bahn,KBS 100g,19651270_west,"52.50110000,13.28390000",Q678125,Charlottenburg,Charlottenburg-Wilmersdorf,west,14055
Eichkamp,s-bahn,KBS 100g,19651271_west,"52.49870000,13.27020000",Q800504,Westend,Charlottenburg-Wilmersdorf,west,14055
Heerstr.,s-bahn,KBS 100g,19651272_west,"52.50860000,13.25860000",Q800502,Westend,Charlottenburg-Wilmersdorf,west,14052
Olympiastadion,s-bahn,KBS 100g,19651273_west,"52.51100000,13.24160000",Q800506,Westend,Charlottenburg-Wilmersdorf,west,14055
Pichelsberg,s-bahn,KBS 100g,19651274_west,"52.51030000,13.22710000",Q800488,Westend,Charlottenburg-Wilmersdorf,west,14055
Spandau,s-bahn,KBS 100g,19651275_west,"52.53200000,13.20890000",Q800491,Spandau,Spandau,west,13597
Spandau West,s-bahn,KBS 100g,19651276_west,"52.53470000,13.19580000",Q111325678,Spandau,Spandau,west,13597
Friedrichstr.,s-bahn,KBS 100h,19651277_west,"52.52027778,13.38694444",Q111219456,Mitte,Mitte,west,10117
Lehrter Stadtbahnhof,s-bahn,KBS 100h,19651278_west,"52.52530000,13.36940000",Q821299,Moabit,Mitte,west,10557
Bellevue,s-bahn,KBS 100h,19651279_west,"52.52000000,13.34805556",Q374018,Hansaviertel,Mitte,west,10557
Tiergarten,s-bahn,KBS 100h,19651280_west,"52.51440000,13.33650000",Q572112,Hansaviertel,Mitte,west,10555
Zoologischer Garten,s-bahn,KBS 100h,19651281_west,"52.50722222,13.33250000",Q111326238,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Savignyplatz,s-bahn,KBS 100h,19651282_west,"52.50517460,13.31906590",Q554382,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Charlottenburg,s-bahn,KBS 100h,19651283_west,"52.50472222,13.30333333",Q111326217,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Westkreuz,s-bahn,KBS 100h,19651284_west,"52.50110000,13.28390000",Q678125,Charlottenburg,Charlottenburg-Wilmersdorf,west,14055
Grunewald,s-bahn,KBS 100h,19651285_west,"52.48920000,13.26140000",Q457266,Westend,Charlottenburg-Wilmersdorf,west,14055
Nikolassee,s-bahn,KBS 100h,19651286_west,"52.43170000,13.19330000",Q637052,Nikolassee,Steglitz-Zehlendorf,west,14129
Wannsee,s-bahn,KBS 100h,19651287_west,"52.42140000,13.17920000",Q111325896,Wannsee,Steglitz-Zehlendorf,west,14109
Zoologischer Garten,s-bahn,KBS 100k,19651288_west,"52.50722222,13.33250000",Q111326238,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Savignyplatz,s-bahn,KBS 100k,19651289_west,"52.50517460,13.31906590",Q554382,Charlottenburg,Charlottenburg-Wilmersdorf,west,10629
Charlottenburg,s-bahn,KBS 100k,19651290_west,"52.50472222,13.30333333",Q111326217,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Hohenzollerndamm,s-bahn,KBS 100k,19651291_west,"52.48850000,13.30040000",Q800503,Halensee,Charlottenburg-Wilmersdorf,west,10709
Schmargendorf,s-bahn,KBS 100k,19651292_west,"52.47967222,13.31244167",Q302810,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
Wilmersdorf,s-bahn,KBS 100k,19651293_west,"52.47765833,13.32852500",Q464094,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Innsbrucker Platz,s-bahn,KBS 100k,19651294_west,"52.47860000,13.34390000",Q111263876,Schöneberg,Tempelhof-Schöneberg,west,10827
Schöneberg,s-bahn,KBS 100k,19651295_west,"52.47940000,13.35170000",Q543855,Schöneberg,Tempelhof-Schöneberg,west,10827
Papestr.,s-bahn,KBS 100k,19651296_west,"52.47560000,13.36440000",Q111323139,Schöneberg,Tempelhof-Schöneberg,west,10829
Tempelhof,s-bahn,KBS 100k,19651297_west,"52.47080000,13.38540000",Q111264368,Tempelhof,Tempelhof-Schöneberg,west,12099
Hermannstr.,s-bahn,KBS 100k,19651298_west,"52.46750000,13.43111111",Q111263802,Neukölln,Neukölln,west,12051
Neukölln,s-bahn,KBS 100k,19651299_west,"52.46916667,13.44166667",Q111325412,Neukölln,Neukölln,west,12055
Köllnische Heide,s-bahn,KBS 100k,19651300_west,"52.46940000,13.46750000",Q800505,Neukölln,Neukölln,west,12057
Schlesisches Tor,u-bahn,A I,19651301_west,"52.50083333,13.44166667",Q602282,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Görlitzer Bahnhof (Oranienstr.),u-bahn,A I,19651302_west,"52.49920000,13.42800000",Q597759,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Kottbusser Tor,u-bahn,A I,19651303_west,"52.49916667,13.41805556",Q819768,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Prinzenstr.,u-bahn,A I,19651304_west,"52.49833333,13.40611111",Q689797,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Hallesches Tor,u-bahn,A I,19651305_west,"52.49777778,13.39111111",Q658302,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Gleisdreieck,u-bahn,A I,19651306_west,"52.49952000,13.37409000",Q678372,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Kurfürstenstr.,u-bahn,A I,19651307_west,"52.50000000,13.36194444",Q690203,Tiergarten,Mitte,west,10785
Nollendorfplatz,u-bahn,A I,19651308_west,"52.49916667,13.35388889",Q571039,Schöneberg,Tempelhof-Schöneberg,west,10777
Wittenbergplatz,u-bahn,A I,19651309_west,"52.50194444,13.34305556",Q692727,Schöneberg,Tempelhof-Schöneberg,west,10789
Zoologischer Garten,u-bahn,A I,19651310_west,"52.50586690,13.33302360",Q4024764,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Ernst-Reuter-Platz,u-bahn,A I,19651311_west,"52.51194444,13.32222222",Q658361,Charlottenburg,Charlottenburg-Wilmersdorf,west,10587
Deutsche Oper (Bismarckstr.),u-bahn,A I,19651312_west,"52.51194444,13.31055556",Q869501,Charlottenburg,Charlottenburg-Wilmersdorf,west,10625
Sophie-Charlotte-Platz,u-bahn,A I,19651313_west,"52.51083333,13.29666667",Q657879,Charlottenburg,Charlottenburg-Wilmersdorf,west,14057
Kaiserdamm (Messedamm),u-bahn,A I,19651314_west,"52.51000000,13.28220000",Q656409,Westend,Charlottenburg-Wilmersdorf,west,14057
Theodor-Heuss-Platz,u-bahn,A I,19651315_west,"52.50972222,13.27305556",Q657857,Westend,Charlottenburg-Wilmersdorf,west,14052
Ruhleben,u-bahn,A I,19651316_west,"52.52555556,13.24138889",Q656401,Westend,Charlottenburg-Wilmersdorf,west,13597
Schlesisches Tor,u-bahn,A II,19651317_west,"52.50083333,13.44166667",Q602282,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Görlitzer Bahnhof (Oranienstr.),u-bahn,A II,19651318_west,"52.49920000,13.42800000",Q597759,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Kottbusser Tor,u-bahn,A II,19651319_west,"52.49916667,13.41805556",Q819768,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Prinzenstr.,u-bahn,A II,19651320_west,"52.49833333,13.40611111",Q689797,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Hallesches Tor,u-bahn,A II,19651321_west,"52.49777778,13.39111111",Q658302,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Möckernbrücke,u-bahn,A II,19651322_west,"52.49916667,13.38277778",Q704716,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Gleisdreieck,u-bahn,A II,19651323_west,"52.49952000,13.37409000",Q678372,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Kurfürstenstr.,u-bahn,A II,19651324_west,"52.50000000,13.36194444",Q690203,Tiergarten,Mitte,west,10785
Nollendorfplatz,u-bahn,A II,19651325_west,"52.49916667,13.35388889",Q571039,Schöneberg,Tempelhof-Schöneberg,west,10777
Wittenbergplatz,u-bahn,A II,19651326_west,"52.50194444,13.34305556",Q692727,Schöneberg,Tempelhof-Schöneberg,west,10789
Augsburger Str.,u-bahn,A II,19651327_west,"52.50055600,13.33638900",Q667035,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Spichernstrasse,u-bahn,A II,19651328_west,"52.49638889,13.33055556",Q667046,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
Hohenzollernplatz,u-bahn,A II,19651329_west,"52.49388889,13.32500000",Q571570,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10717
Fehrbelliner Platz,u-bahn,A II,19651330_west,"52.49027778,13.31444444",Q663245,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
Heidelberger Platz,u-bahn,A II,19651331_west,"52.47980833,13.31323611",Q21777872,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
Rüdesheimer Platz,u-bahn,A II,19651332_west,"52.47333333,13.31444444",Q167147,Wilmersdorf,Charlottenburg-Wilmersdorf,west,14197
