stop_name,type,line_name,stop_id,location,identifier
Krampnitzerweg Ecke Krampnitzerweg,autobus,A35 E,1965435,,
Pottensteinerweg Ecke Selbitzerstrasse,autobus,A35 E,1965436,,
Lanzendorferweg Ecke Pottensteinerweg,autobus,A35 E,1965437,,
"Zehlendorf, Potsdamerstrasse Ecke Fischerhüttenstrasse",autobus,A48,1965439,,
Teltowerdamm Ecke Potsdamerstrasse,autobus,A48,1965440,,
Sundgauerstrasse Ecke Potsdamerstrasse,autobus,A48,1965441,,
Dahlemerweg Ecke Berlinerstrasse,autobus,A48,1965442,,
Hindenburgdamm Ecke Unter den Eichen,autobus,A48,1965444,,
Bundesallee Ecke Schloßstrasse,autobus,A48,1965445,,
Innsbruckerplatz,autobus,A48,1965446,,
Pallasstrasse Ecke Potsdamerstrasse,autobus,A48,1965447,,
Tiergartenstrasse/Philharmonie,autobus,A48,1965449,,
"Roseneck, Rheinbabenallee",autobus,A50,1965450,,
Forckenbeckstrasse Ecke Hohenzollerndamm,autobus,A50,1965451,,
Rudolstädterstrasse,autobus,A50,1965452,,
U-Bhf. Fehrbellinerplatz,autobus,A50,1965453,,
Pragerplatz,autobus,A50,1965455,,
Königstrasse Ecke Am Großen Wannsee,autobus,A51,1965456,,
Kettingerstrasse Ecke Buckowerchaussee,autobus,A52,1965460,,
Lichenraderdamm Ecke Buckowerchaussee,autobus,A52,1965461,,
Bühlerweg,autobus,A52,1965462,,
Buckower Friedhaus,autobus,A52,1965463,,
Buckowerdamm Ecke Alt-Buckow,autobus,A52,1965464,,
Gründerweg Ecke Johannisthalerchaussee,autobus,A52,1965465,,
Triftweg Ecke Johannisthalerchaussee,autobus,A52,1965466,,
Rudowerstrasse Ecke Johannisthalerchaussee,autobus,A52,1965467,,
Wildmeisterdamm Ecke Neuköllnerstrasse,autobus,A52,1965469,,
Köpenickerstrasse Ecke Neuköllnerstrasse,autobus,A52,1965470,,
Mimosenweg Ecke Köpenickerstrasse,autobus,A52,1965472,,
Stubenraustrasse Ecke Kanalstrasse,autobus,A52,1965473,,
Krottnauererstrasse Ecke Alemannenstrasse,autobus,A53,1965475,,
Waldmarplatz,autobus,A53,1965476,,
Argentinischeallee Ecke Matterhornstrasse,autobus,A53,1965477,,
Dahlemerweg,autobus,A53,1965479,,
Luzernerstrasse,autobus,A53,1965481,,
Thunerplatz,autobus,A53,1965482,,
Lankwitzerstrasse Ecke Königsbergerstrasse,autobus,A53,1965484,,
"Grunewald, Roseneck",autobus,A60,1965485,,
Warnemu nderstrasse Ecke Hundekehlestrasse,autobus,A60,1965486,,
Aoppoterstrasse Ecke Breitestrasse,autobus,A60,1965487,,
Hamburgerstrasse Ecke Mecklenburgischestrasse,autobus,A60,1965488,,
U-Bhf. Heidelbergerplatz,autobus,A60,1965489,,
Brabanterplatz,autobus,A60,1965490,,
Berlinerstrasse Ecke Blissestrasse,autobus,A60,1965492,,
Güntzelstrasse Ecke Uhlandstrasse,autobus,A60,1965494,,
Ludwigkrichstrasse Ecke Uhlandstrasse,autobus,A60,1965495,,
Zobeltitzstrasse Ecke Eichborndamm,autobus,A61,1965497,,
"Reinickendorf, Sportplatz",autobus,A61,1965498,,
Schillingstrasse Ecke Scharnweber,autobus,A61,1965499,,
Karl-Schumacher-Platz,autobus,A61,1965500,,
Humboldtstrasse Ecke Ollenhauerstrasse,autobus,A61,1965501,,
Teichstrasse Ecke Lindauerallee,autobus,A61,1965503,,
Pankowerallee Ecke Residenzstrasse,autobus,A61,1965504,,
Gartenplatz,autobus,A61,1965510,,
"Wittenau, Cyclopstrasse",autobus,A62,1965511,,
August-Viktoria-Allee Ecke Ollenhauerstrasse,autobus,A62,1965513,,
Saatwinklerdamm Ecke Kurt-Schumacherdamm,autobus,A62,1965514,,
Olbersstrasse Ecke Tegelerweg,autobus,A62,1965515,,
Marburgerstrasse Ecke Tauentzstrasse,autobus,A62,1965518,,
Radelandstrasse Ecke Niederheideweg -Pionierstrasse Ecke Zeppelinstrasse,autobus,A63,1965519,,
Falkenseerchausee Ecke Zweibrückerstrasse,autobus,A63,1965520,,
Falkenseerplatz,autobus,A63,1965521,,
Am Juliusturm Ecke Breitestrasse,autobus,A63,1965522,,
Hochgerichtstrasse Ecke Seegefelderstrasse,autobus,A63,1965523,,
Seegefelderweg (Stadtgrenze),autobus,A63,1965524,,
Demminerstrasse Ecke Brunnenstrasse,autobus,A64,1965526,,
Prinzenallee Ecke Badstrasse,autobus,A64,1965527,,
Antwerpenstrasse Ecke Luxemburgerstrasse,autobus,A64,1965531,,
Seestrasse Ecke Amrumerstrasse,autobus,A64,1965532,,
Otawistrasse Ecke Afrikanischestrasse,autobus,A64,1965533,,
Müllerstrasse Ecke Afrikanischestrasse,autobus,A64,1965534,,
Holländerstrasse Ecke Septimerstrasse,autobus,A64,1965535,,
Kaiser-Schumacherdamm Ecke Heckerdamm,autobus,A65,1965537,,
Spandauerdamm Ecke Stadtautobahn,autobus,A65,1965539,,
Messedamm/Kaiserdamm,autobus,A65,1965540,,
Heidelbergerplatz,autobus,A65,1965542,,
Blissestrasse Ecke Detmolderstrasse,autobus,A65,1965543,,
Sachsendamm Ecke Eberstrasse,autobus,A65,1965544,,
Alboinstrasse Ecke Schönebergerstrasse,autobus,A65,1965545,,
Manteuffelstrasse Ecke Alt-Tempelhof,autobus,A65,1965546,,
Tempelhoferdamm Ecke Alt-Tempelhof,autobus,A65,1965547,,
Hermannstrasse Ecke Silberstreinstrasse,autobus,A65,1965549,,
Düppel-Süd,autobus,A66,1965552,,
Fercherstrasse Ecke Berlepschstrasse,autobus,A66,1965553,,
Andreezeile Ecke Berlepschstrasse,autobus,A66,1965554,,
Clayallee Ecke Teltowerdamm,autobus,A66,1965555,,
Schützallee Ecke Onkel-Toms-Strasse,autobus,A66,1965556,,
Mortitzplatz,autobus,A67,1965558,,
Hertzberplatz,autobus,A67,1965563,,
Neuköllnerallee Ecke Grenzallee,autobus,A67,1965565,,
Onkel-Herse-Strasse Eke Buschkrugallee,autobus,A67,1965569,,
Parchimerallee Ecke Buschkrugallee,autobus,A67,1965570,,
Otto-Wels-Ring Ecke Str. 454,autobus,A67,1965571,,
Thielallee Ecke Königin-Luise-Strasse,autobus,A68,1965572,,
Arnimallee Ecke Königin-Luise-Strasse,autobus,A68,1965574,,
Lepsiusstrasse Ecke Grunewaldstrasse,autobus,A68,1965575,,
Breitestrasse Ecke Albrechtstrasse,autobus,A68,1965576,,
Alboinstrasse Ecke Arnulfstrasse,autobus,A68,1965579,,
Tempelhoferdamm Ecke Friedrich-Karl-Strasse,autobus,A68,1965580,,
Kaiserin-Augusta-Strasse,autobus,A68,1965581,,
Alt-Tempelhof Ecke Tempelhoferdamm,autobus,A68,1965582,,
Trabenerstrasse Ecke Halenseestrasse,autobus,A69,1965585,,
Nürnbergerstrasse Ecke Kurfürstenstrasse,autobus,A69,1965587,,
Tiergartenstrasse Ecke Klingelhöferstrasse,autobus,A69,1965589,,
John-Foster-Dulles-Allee Ecke Neue Verbindungsstrasse,autobus,A69,1965591,,
"Wollankstrasse, Sektorengrenze",autobus,A70,1965593,,
Soldinerstrasse Ecke Prinzenallee,autobus,A70,1965594,,
Osloerstrasse Ecke Prinzenallee,autobus,A70,1965595,,
Wiesenstrasse Ecke Pankstrasse,autobus,A70,1965597,,
Ravenéstrasse Ecke Reinickendorferstrasse,autobus,A70,1965598,,
Tegelerstrasse Ecke Fennstrasse,autobus,A70,1965600,,
Rathenowerstrasse Ecke Perlebergerstrasse,autobus,A70,1965601,,
Turmstrasse Ecke Reinickendorferstrasse,autobus,A70,1965602,,
Berlichingenstrasse Ecke Turmstrasse,autobus,A70,1965605,,
Wiebestrasse Ecke Turmstrasse,autobus,A70,1965606,,
Lindauerallee Ecke Residenzstrasse,autobus,A71,1965608,,
Emmentalerstrasse Ecke Residenzstrasse,autobus,A71,1965609,,
Schäfersee,autobus,A71,1965610,,
Reginhardstrasse Ecke Pankowerallee,autobus,A71,1965611,,
Provinzstrasse Ecke Pankowerallee,autobus,A71,1965612,,
Ritterlandweg Ecke Soldinerstrasse,autobus,A71,1965613,,
Prinzenallee Ecke Soldinerstrasse,autobus,A71,1965614,,
Gustav-Meyer-Allee Ecke Brunnenstrasse,autobus,A71,1965616,,
Residenzstrasse Ecke Klemkestrasse,autobus,A72,1965617,,
Residenzstrasse Ecke Lindauerallee,autobus,A72,1965618,,
Pankstrasse Ecke Reinickendorferstrasse,autobus,A72,1965621,,
Heidestrasse Ecke Perlebergerstrasse,autobus,A72,1965622,,
Rathenowerstrasse Ecke Reinickendorferstrasse,autobus,A72,1965623,,
Wiebestrasse Ecke Huttenstrasse,autobus,A72,1965625,,
Tauroggenerstrasse Ecke Osnabrückerstrasse,autobus,A72,1965626,,
Quellweg Ecke Nonnendammallee,autobus,A72,1965628,,
Paulsternstrasse Nonnendammallee,autobus,A72,1965629,,
Kurfürstendamm Ecke Tauentzienstrasse,autobus,A73,1965631,,
Motzstrasse Ecke Kleiststrasse,autobus,A73,1965632,,
Rohdestrasse Ecke Germaniastrass,autobus,A73,1965637,,
Britzerdamm Ecke Gradestrasse,autobus,A73,1965639,,
"Britz, Buschkrug",autobus,A73,1965641,,
Königin-Elisabeth-Strasse/Messedamm,autobus,A74,1965642,,
Spandauerdamm Ecke Königin-Elisabeth-Strasse,autobus,A74,1965643,,
Schloßstrasse Ecke Seelingstrasse,autobus,A74,1965645,,
Kaiser-Friedrich-Strasse Ecke Kantstrasse,autobus,A74,1965647,,
Bundesalle Ecke Berlinerstrasse,autobus,A74,1965650,,
Egelinzeile,autobus,A74,1965652,,
"Lindenhof, Eythstrasse",autobus,A74,1965653,,
Munsterdamm Ecke Steglitzerdamm,autobus,A75,1965654,,
Bismarckstrasse Ecke Steglitzerdamm,autobus,A75,1965655,,
Lauenburgerplatz,autobus,A75,1965656,,
Oranienstrasse Ecke Kochstrasse,autobus,A75,1965659,,
Blohmstrasse Ecke Wünsdorferstrasse,autobus,A76,1965662,,
Bahnhofstrasse Ecke Prinzesssinnenstrasse,autobus,A76,1965663,,
Marienfelderstrasse Ecke Lichtenraderdamm,autobus,A76,1965664,,
Tauernallee Ecke Mariendorferdamm,autobus,A76,1965665,,
"Rennbahn, Mariendorferdamm",autobus,A76,1965666,,
Alt-Mariendorf Ecke Mariendorferdamm,autobus,A76,1965667,,
Burgmeisterstrasse Ecke Tempelhoferdamm,autobus,A76,1965668,,
Thuyring Ecke Tempelhoferdamm,autobus,A76,1965669,,
Bayernring Ecke Tempelhoferdamm,autobus,A76,1965670,,
"Marienfelde, Daimlerstrasse",autobus,A77,1965672,,
Großbeerenstrasse Ecke Daimlerstrasse,autobus,A77,1965673,,
